text,crowd_label,conf0,conf1,conf2,itemID
MT mention #Driverless cars: N self-driving seat url url #googleme 2 #bigdocc @ 8am,2,0.0,0.0,1.0,779
Google driverless cars. Somewhere Hasslehoff is putting on his shades. url,2,0.0,0.0,1.0,780
IaAOmention How Google got states to legalize driverless cars  url via mention mention we need these!!,2,0.12669999999999998,0.12669999999999998,0.7466,781
A look at the roadblocks facing driverless cars url,0,0.6195,0.19025,0.19025,782
"TMLT though, mention also said today that they will eventually replace their drivers with driverless cars url",2,0.0,0.0,1.0,783
"Google innovating a ""driverless"" car....",2,0.1512,0.1512,0.6976,784
"mention mention Sorry, I forgot all about it. Their driverless cars are cool though. #SMWF",1,0.11820000000000006,0.7636,0.11820000000000006,785
IaAOmention Google rolling out its own driverless car url mention,2,0.0,0.0,1.0,786
Love itmention newest driverless car has no steering wheel or gas pedal and only 2 buttons: start and panic url,1,0.14179999999999998,0.7164,0.14179999999999998,787
Google unveils a prototype of its new driverless car. url It has no steering wheel or diver pedals.,2,0.0,0.0,1.0,788
Qualcomm wants to make eyes for driverless cars url,2,0.0,0.0,1.0,789
mention Driverless cars will make buses & taxis unnecessary and will solve parking issues. Kids will do more sports & activities too.,1,0.0,1.0,0.0,790
The way some people are glued to their phones we may already have driverless cars.,2,0.0,0.0,1.0,791
"mention That's true, but I think many claims about impact of driverless cars rely a bit on assumptions of random usage rather than peaks",0,0.7057,0.14715,0.14715,792
.mention likes to brag about all the jobs its creating while promising it'll use driver-less cars ASAP url by mention,2,0.0,0.0,1.0,793
What Google's Driverless Car Future Might Really Look Like by mention url,2,0.0,0.0,1.0,794
A driverless cars has explicitly and implicitly a different set of needs and wants - it becomes more a tool and less a fashion choice,2,0.12225000000000005,0.12225000000000005,0.7555,795
"So google has a driver-less car? They can take the steering wheel away from my cold, dead hands before i buy one.",0,0.762,0.119,0.119,796
Google to build prototype of truly driverless car: Google plans to build and launch onto city streets a small... url,2,0.0,0.0,1.0,797
Actually I believe that less people will be nervous seeing the Google driverless car come down the street than one with me behind the wheel.,1,0.12025000000000002,0.7595,0.12025000000000002,798
mention no I just saw one and had some thoughts about driverless cars and mobile isolation cells and dystopia,2,0.121,0.121,0.758,799
"Warren Buffett said if Google's driverless car catches on then insurance providers like Geico would be negatively affected, so his point is?",2,0.14079999999999998,0.14079999999999998,0.7184,800
Q: Will Google's driverless cars be programmed as kantians or utilitarians? Will need to design for lots of ethical edge cases  cc mention,2,0.12535000000000002,0.12535000000000002,0.7493,801
U-M center breaks ground on facility to test driverless vehicles: Officials from a public-private partnership... url,2,0.0,0.0,1.0,802
The future is here driverless cars... url,2,0.12645,0.12645,0.7471,803
PSA: Trains are driverless cars in much the same way as airplanes are space shuttles. RT that again and get blocked + reported for spam.,2,0.0,0.0,1.0,804
Jake and I had an interesting conversation about driverless cars the other day.,2,0.119,0.119,0.762,805
"Test-driving Google's driverless car: Look, Mom, no hands url",2,0.1266,0.1266,0.7468,806
IaAOA driverless car invented by Google has completed over 300k miles and only had two accidents when humans in other cars hit itIaAa It's a Prius,1,0.1874,0.6252,0.1874,807
Learning about the politics and processes of passing the laws legalizing Google's driverless cars. Way worth tuition url,2,0.14725,0.14725,0.7055,808
This is why we need driverless cars. url,1,0.1286,0.7428,0.1286,809
The driverless road ahead url,2,0.0,0.0,1.0,810
"""A driverless car invented by Google has completed over 300k miles and only had two accidents when humans in other cars hit it.""",2,0.14295000000000002,0.14295000000000002,0.7141,811
Eliminate #caraccidents through #driverless cars and roads. #healthcare #AF4Q mention,1,0.12314999999999998,0.7537,0.12314999999999998,812
Ann Arbor Driverless Car Test Site Gets Industry Partners: By DAVID RUNKAssociated Press DETROIT (AP) IaAUI General... url,2,0.0,0.0,1.0,813
Driverless cars by 2030.  Yeah...like they're gonna let all that DUI money just cruise off into the #skynet sunset.  #policestate,0,1.0,0.0,0.0,814
"Meet Stanley, a driverless car which successfully navigated and won a 212 km off-road race @ NationalIaAa_ url",1,0.0,1.0,0.0,815
California will start issuing driverless car licenses in September. #iot #connectedcar #ibminnovate,2,0.1877,0.1877,0.6246,816
"Finally: ""mention California Will Start Granting Licenses For Driverless Cars In September url by mention",2,0.12455,0.12455,0.7509,817
California Will Start Granting Licenses For Driverless Cars In September url,2,0.0,0.0,1.0,818
mention mention driverless mention ? Ooooh that would be awesome!!,1,0.12005,0.7599,0.12005,819
"mention enjoyed your panel on Saturday, thanks for coming to Ottawa! Regarding driverless cars - thereIaAas hope! url",1,0.0,1.0,0.0,820
"IaAOmention Binge-drinking, massive job losses and the future of driverless cars: url mention url",0,0.7713,0.11435,0.11435,821
The driverless car storyline is the MOST Mike Judge element of mention Silicon Valley yet. Very Office Space or Idiocracy.,2,0.0,0.0,1.0,822
"Q: Why are driverless cars all Prius? A: Driving a Prius doesn't feel like driving, its like chewing prechewed gum. Bland and pointless.",0,0.7284,0.13579999999999998,0.13579999999999998,823
"I wonder if ""driverless car"" is going to sound as archaic as ""horseless carriage"" 50 years from now.",2,0.12524999999999994,0.12524999999999994,0.7495,824
Driverless cars to get California licenses starting in September. Here we go! url,2,0.0,0.0,1.0,825
"mention 1) ItIaAas driverless! Thing could run on cute baby seals, wouldnIaAat be part of initial news. 2) Googs is from CA, not MI; expected",2,0.0,0.0,1.0,826
SO MUCH AWESOME! Amazing video for GoogleIaAas Next Phase in Driverless Cars via mention url,1,0.14175,0.7165,0.14175,827
IaAOmention Is Google's new driverless car the future of driving? url,2,0.0,0.0,1.0,828
It's like Woody Allen's SLEEPER come true!  A First Drive - Google Driverless Car url,2,0.124,0.124,0.752,829
.mention dreams of owning Mr Bean type Google driverless car. mention dreams of Matt's Bean imitation url,1,0.1251,0.7498,0.1251,830
"mention #driverless car will still drive better than most #Massachusetts drivers, eh, mention mention mention",2,0.12195,0.12195,0.7561,831
"""We'd love to have driverless cars at mention cut out biggest cost...make rides much cheaper"" mention #CodeCon url",1,0.13219999999999998,0.7356,0.13219999999999998,832
Google unveils a driverless car url  #bbcgofigure url,2,0.0,0.0,1.0,833
Google to build prototype of truly driverless car: Google plans to build and launch onto city streets a small... url,2,0.0,0.0,1.0,834
Watch Google's driverless car in action url via mention,2,0.12195,0.12195,0.7561,835
Google's new driverless car has no brake pedal or steering wheel url url,2,0.0,0.0,1.0,836
Just met a driverless car at an intersection,2,0.0,0.0,1.0,837
Driverless cars means having no one to flip off...,2,0.1811,0.1811,0.6378,838
Does Google's driverless car mean the kids can take themselves to school? No more pushy parents in BMWs or Escalades?,2,0.121,0.121,0.758,839
"Do I think the Google cars are great looking, no, but I do think that type of design when all cars are driverless is more likely than not",0,0.635,0.1825,0.1825,840
mention just caught the show. I'm picturing driverless cab co's in NYC.. Those guys would be printing money.,2,0.14055,0.14055,0.7189,841
"Google's new driverless cars ""Robo-taxis"" : no brake pedal or steering wheel url #taxi #google",2,0.0,0.0,1.0,842
Can someone please explain the point of driverless cars? Seems like a solution looking for a problem to me. We already have taxis IaAa_,0,0.7451,0.12745,0.12745,843
"Google reveals a driverless car? For me, it will be passenger-less. I don't trust technology THAT much...",0,1.0,0.0,0.0,844
"Uber's future car fleet will be driverless, cheaper: Uber Technologies Inc. envisions the future of its... url",1,0.1483,0.7034,0.1483,845
mention is making driverless cars which is awesome url,1,0.0,1.0,0.0,846
Apparently #driverless cars require a dress code from the future url,2,0.0,0.0,1.0,847
"mention mention If people are all using cars (driverless or not) at about the same time, isn't there still a lot of idle car time?",2,0.13549999999999995,0.13549999999999995,0.7290000000000001,848
Checking out the Google driverless car. I guess you would call it a smart car. SCIENCE! url,1,0.0,1.0,0.0,849
mention can I borrow a driverless car to take me to bread co?????,2,0.12355,0.12355,0.7529,850
"Uber CEO: Expect driverless cars, record funding round in the future: Uber Technologies Inc. envisions the future... url",2,0.18695,0.18695,0.6261,851
Started here in Nevada! How Google Got States to Legalize Driverless Cars - url url,2,0.126,0.126,0.748,852
Qualcomm: CEO Steve Mollenkopf shares his thoughts on driverless cars & more at #codecon. url url,2,0.0,0.0,1.0,853
"How Google got states to legalize driverless cars: About four years ago, the Google team trying to develop cars... url",2,0.0,0.0,1.0,854
What driver-less cars by googs ? I guess bc I hate driving I have a stance url,2,0.18885,0.18885,0.6223,855
California Will Start Granting Licenses For Driverless Cars In September  mention url,2,0.0,0.0,1.0,856
California giving Google licenses for driverless cars - 300M to mention IuUa mention url,2,0.0,0.0,1.0,857
How Google got states to legalize driverless cars (from mention url,2,0.0,0.0,1.0,858
"Google Driverless Car and Skype Translate discussion, mention on NECN url via mention",2,0.0,0.0,1.0,859
In the process of buying a car and I keep thinking how this might be the last gas car I ever buy. And the last one that isn't driverless...,2,0.0,0.0,1.0,860
Driverless cars get green light in #California url,2,0.1256,0.1256,0.7488,861
"mention Just about the time the DMV says I can no longer drive,I can still get around w a driverless car!",1,0.1999,0.6002,0.1999,862
No comment response on solar roadways in correlation to the Google driverless cars. I'm taking that as a yes.  #integrate14,2,0.0,0.0,1.0,863
California sets regulations for testing driverless cars url,2,0.0,0.0,1.0,864
California Will Start Granting Licenses For Driverless Cars In September url,2,0.0,0.0,1.0,865
"What could possibly go wrong? ;) ""mention GoogleIaAas Next Driverless Cars: No Brakes or Steering Wheel url #code-conIaAa",2,0.0,0.0,1.0,866
"You could call a driverless car and tell the car , it will take you there.  Whoo Hoo",1,0.14750000000000002,0.705,0.14750000000000002,867
"mention yes, I just meant in the sense that people on it aren't driving. We don't need f'n driverless passenger cars.",0,0.6251,0.18745,0.18745,868
"mention sure, but mention will look expensive next to driverless vehicles",1,0.0,1.0,0.0,869
"IaAOmention Google's driverless cars, I'll take one!!! url by mention url",1,0.13129999999999994,0.7374,0.13129999999999994,870
#Google driverless car looks very similar to #SteveUrkel's car. Lol url,2,0.11980000000000005,0.11980000000000005,0.7604,871
IaAOmention I don't actually want a Google driverless car -- I would much rather ride one of these to work instead: url,0,0.713,0.14350000000000002,0.14350000000000002,872
"Too late Detroit, driverless cars are here mention url",2,0.0,0.0,1.0,873
mention mention Driverless cars are the compatibility mode between trains and unwalkable suburbs until we can retrofit them all.,2,0.0,0.0,1.0,874
"The same day Google shows off a driverless car, Apple decides algorithms aren't stirring people enough and spends $3B on hand-curated music.",2,0.0,0.0,1.0,875
IaAOmention Google unveils driverless car complete with no steering wheel url this is crazy! Watch both videos. Mind = blown,1,0.0,1.0,0.0,876
"Google building truly driverless car with no brakes, steering wheel, gas pedals url",2,0.0,0.0,1.0,877
Driverless #rides headed for Detroit? url,2,0.0,0.0,1.0,878
IaAOmention Google reveals driverless car prototype...url #Skynet cc mention,2,0.0,0.0,1.0,879
Google's plans for a driverless car this morning on mention with mention mention mention mention,2,0.0,0.0,1.0,880
Sergey Brin unveils new Google driverless car prototype url,2,0.11814999999999998,0.11814999999999998,0.7637,881
The design inspiration for GoogleIaAas new driverless car: url,2,0.0,0.0,1.0,882
This whole mention driverless car prototype thing is awesome. url url,1,0.11820000000000006,0.7636,0.11820000000000006,883
"Google unveils driverless car; ""What could possibly go wrong?"" mention",2,0.12535000000000002,0.12535000000000002,0.7493,884
"Google driverless car ""will not stop at a free puppy sign."" - Bob Lutz #Bigpicture",0,0.7288,0.1356,0.1356,885
Google's New Driverless Car Has No Brake Pedal Or Steering Wheel url via mention / this is fantastic.,1,0.11564999999999998,0.7687,0.11564999999999998,886
"Riding in a driverless car is on my bucket list, this is so damn exciting. #Google url",1,0.0,1.0,0.0,887
#VisionZero #ActOnClimate net zero best  NYT: GoogleIaAas Next Phase in Driverless Cars: No Brakes or Steering Wheel url,2,0.12545,0.12545,0.7491,888
Crazy. IaAOmention Google unveils a driverless car url #bbcgofigure url,2,0.12105,0.12105,0.7579,889
"#Google self driverless car has 2 buttons, no steering wheel, and no brake pedals.  Im definitely loving it.  #tech #innovation",1,0.11595,0.7681,0.11595,890
"mention I don't see driverless family cars anytime soon.  Instead, I see ""Johnny Cabs"". #TotalRecall #GoogleSelfDrivingCar",2,0.0,0.0,1.0,891
Just read Google Unveils New Driverless Car Prototype url,2,0.0,0.0,1.0,892
mention mention mention get Bezos on those Amazon Drones for the Cap America shipping. Or the mention driverless car.,2,0.12674999999999995,0.12674999999999995,0.7465,893
LEAKED: Spy Shots of new mention driverless cabs in testing! url,2,0.11880000000000004,0.11880000000000004,0.7624,894
Drivers on mention making $90k/yr Driverless car is a multi-decade transition. Let's take a breath and I'll see you in the year 2035,2,0.0,0.0,1.0,895
Google to build prototype of truly driverless car: Google plans to build and launch onto city streets a small... url,2,0.11980000000000005,0.11980000000000005,0.7604,896
This is the future and it is now!! OH the places we will go!! url Can't wait for the driverless car. #scichat,1,0.1205,0.759,0.1205,897
"Yep ""mention 13 things Google's tiny new driverless car looks like: url #12: Totoro url",2,0.0,0.0,1.0,898
"mention based on how stupid some people drive, let's hope cars are driverless very, very soon",1,0.0,1.0,0.0,899
"""mention mention Google's driverless car in action. url HERE WE GO",2,0.0,0.0,1.0,900
Driverless car. #GoogleSelfDrivingCar mention,2,0.0,0.0,1.0,901
IaAOmention Google's new driverless car has no brake pedal or steering wheel url url fuck,2,0.17800000000000002,0.17800000000000002,0.644,902
#Google to build prototype of truly driverless car  url url,2,0.0,0.0,1.0,903
Did you know that mention designed a driverless car? This is the future. Check it out here: url url,2,0.15965,0.15965,0.6807,904
"mention Yes ""still cars"", BUT combine a Driverless cars with mention tech & Little PARKING needed. #TOPoli. url",1,0.1168,0.7664,0.1168,905
IaAOCalifornia Will Start Granting Licenses For Driverless Cars In September url via mention,2,0.0,0.0,1.0,906
Can the cops give a car a ticket?? Driverless cars have just started hitting the roads in California!!  url,2,0.1159,0.1159,0.7682,907
mention The driverless car is a great idea for someone like me who has an eye condition that makes me unable to drive a car.,1,0.1926,0.6148,0.1926,908
IaAOmention A trip in Google's #driverless car via mention #googlecar #futureride    url bring it soon!,1,0.1204,0.7592,0.1204,909
"I saw one of these this weekend in Phoenix  Driverless cars: we should question and challenge Google, but not as haters",2,0.18375,0.18375,0.6325,910
Hi mention Do you guys have driverless cars yet? (@ General Motors World Headquarters) url,2,0.0,0.0,1.0,911
Me and mention and mention saw a driverless car today on Chicago ave.,2,0.0,0.0,1.0,912
California is going to start offering licenses for driverless cars this year. Jetsons didnIaAat see that one coming... url,2,0.0,0.0,1.0,913
IuUaIOa to the solar roadway! Pave the way to driverless cars! Can't wait! #TheFutureIsNow,1,0.0,1.0,0.0,914
"mention driverless cars ARE public transportation is done right,  and Yes.",1,0.13245,0.7351,0.13245,915
"mention mention ...driverless cars, unmanned aerial vehicles, smart machines... url Implications endless.",2,0.1216,0.1216,0.7568,916
U-M center breaks ground on facility to test driverless vehicles: Ann Arbor IaAU Officials from a public-private... url,2,0.0,0.0,1.0,917
"Ford, GM, Toyota Join U-MIaAas IaAeIDriverless VehicleIaAa Test: ANN ARBOR, Mich. (AP) IaAUI The University of Michigan says... url",2,0.0,0.0,1.0,918
"MT mention ""A real driverless car. A company DETERMINED TO DRIVE CHANGE."" url",2,0.0,0.0,1.0,919
Goodbye Peter Gregory. I hope they have driverless cars in heaven.,2,0.13085000000000002,0.13085000000000002,0.7383,920
"Key issue ""mention In a catastrophic accident with driverless cars, does your car decide whether you, or >= 1 other people die?""",0,0.7513,0.12435000000000004,0.12435000000000004,921
Driverless cars coming. url,2,0.12695,0.12695,0.7461,922
"""mention When driverless cars crash, whoIaAas to blame? url via mention mention anonymous",0,0.7612,0.1194,0.1194,923
In Mountain View just got passed by a driverless car. It is the future.,2,0.13505,0.13505,0.7299,924
mention mention My family back in FL own three cars now; driverless cars & Tampa regional rail would let them own 0-1.,2,0.0,0.0,1.0,925
"""mention Google's driverless car looks like a koala that just remembered something embarrassing from10 yrs ago. url",0,0.75,0.125,0.125,926
Driverless cars: technology trumps experience - again url #edtech #edchat #txedIaAa mention,2,0.12295,0.12295,0.7541,927
"Driverless cars were not legal, so what was Google's answer? An unorthodox lobbying campaign: MOUNTAIN VIEW,... url",2,0.1858,0.1858,0.6284,928
Moral Machines: The Driverless Car Dilemma url,2,0.0,0.0,1.0,929
mention IaAOmention GoogleIaAas Driver-less Car and Morality url,2,0.0,0.0,1.0,930
IaAOmention Autonomous civil aircraft could be flying before cars go driverless url  <- Aw hell no.,0,0.7559,0.12205,0.12205,931
This is why we need driverless cars. url,1,0.1276,0.7448,0.1276,932
"As of August 2012, Google's driverless cars have driven for over 300k miles. Only two accidents were reported during that time.",1,0.17764999999999995,0.6447,0.17764999999999995,933
mention Another nitpick- does is define driverless cars? What is a kid playing in the drivers seat knocks a normal car out of park?,2,0.13829999999999998,0.13829999999999998,0.7234,934
"mention watched a segment on it once.  I just don't trust 'self-driving' cars, but yet I ride our driverless rapid transit here.",0,1.0,0.0,0.0,935
Driverless car- Very nice! url,1,0.13490000000000002,0.7302,0.13490000000000002,936
Driverless car! Google url,2,0.1865,0.1865,0.627,937
I've been obsessed about driverless cars for a while now. The Economist's September article is still worth reading url,1,0.0,1.0,0.0,938
RT mention Breaking News: CA cancels driverless cars on state hwys as the cars were driving to TX and TN in search of a better life.,2,0.18425,0.18425,0.6315,939
Second one driverless cars what's impact to drivers car accident industries whole ecosystem mention  #TechVille2013,2,0.12464999999999996,0.12464999999999996,0.7507,940
"Interesting take on what driverless cars will mean. The Future of Driving, via mention #fb url",2,0.0,0.0,1.0,941
"Trying to gauge the unintended consequences of driverless cars: The Future of Driving, via mention url",2,0.1407,0.1407,0.7186,942
DMV seeking input of rules for driverless cars: Dozens attended a workshop Friday where DMV officials were... url,2,0.12940000000000002,0.12940000000000002,0.7412,943
DMV seeking input of rules for driverless cars url,2,0.0,0.0,1.0,944
Will driverless cars solve our energy problems IaAU or just create new ones? url,2,0.0,0.0,1.0,945
Two more things that I think are the future of automotive technology: heads up displays and driver assist. Bringing us closer to driverless.,2,0.12524999999999994,0.12524999999999994,0.7495,946
Yes IaAOmention Could driverless cars solve distracted driving? url mention,2,0.11825000000000002,0.11825000000000002,0.7635,947
"#TUdetroit: by 2030, will driverless cars replace taxis and delivery vehicles? Butler, mention ""It's going to happen.""",2,0.0,0.0,1.0,948
.mention mention Re: driverless cars: url,2,0.0,0.0,1.0,949
mention mention my feeling is that driverless cars are an inferior solution to other already-existing tech,0,1.0,0.0,0.0,950
"When driverless cars take over, will old people set theirs to go really slow?",2,0.1179,0.1179,0.7642,951
"free uber: $30 for you, $30 for me url cause nyc will be safer for bikers when its full of their driverless cabs :)",1,0.13265,0.7347,0.13265,952
Rudderless Congress breaks driverless car. url,2,0.12535000000000002,0.12535000000000002,0.7493,953
Users do things you donIaAat anticipate.  IaAOmention IaAa_driverless car demo to halt by hitting kill switch (VIDEO) url,2,0.13984999999999995,0.13984999999999995,0.7203,954
"Never give a government employee your keys, even if your car is driverless ...",2,0.1224,0.1224,0.7552,955
"Driverless cars will constantly track our locations, recording everywhere Google search changed the world. url",2,0.13605,0.13605,0.7279,956
#Cruise - Driverless Cars. url,2,0.12880000000000005,0.12880000000000005,0.7424,957
"What is this I am hearing about driverless cars coming out? Da fuck? Are people that lazy, that just seems dangerous as all hell.",0,0.7112,0.14439999999999995,0.14439999999999995,958
"I corrected some streets in my area on Open Source mapping, a few bridges aren't there any more. Driver-less cars stay away from upstate NY.",0,0.75,0.125,0.125,959
"Molecular scanners on your #smartphone, glow in the dark trees & affordable #driverless #cars? 2014 IS the #future. url",2,0.19280000000000005,0.19280000000000005,0.6144,960
Moving to Wisconsin IaAOmention Are driverless cars legal in your state? Check out this map: url url,2,0.0,0.0,1.0,961
mention I suspect Uber and Lyft want to be the way you order a driverless car to take you somewhere.,2,0.11309999999999998,0.11309999999999998,0.7738,962
Can't wait to survey the insanity of drivers flipping off driverless cars.,2,0.18945,0.18945,0.6211,963
mention on mention notes that state laws have not kept up w/ technology - not just on the driverless car issue,0,0.7447,0.12765,0.12765,964
Should people in driverless cars have to pay car insurance?,2,0.0,0.0,1.0,965
Every time I read a story about driverless cars I just get a shiver down my spine. Am I alone in this??,0,0.7373,0.13135000000000002,0.13135000000000002,966
Google's driverless car.  The Grey thing on top is a scanning laser that rotates 10 times a second toIaAa_ url,2,0.0,0.0,1.0,967
mention Your BTR hit for this week regarding driver less cars can be seen here: url,2,0.10885,0.10885,0.7823,968
Find out if #Google #driverless car is legal in your state - url - from mention,2,0.0,0.0,1.0,969
CA to approve driverless car testing. $5mn in insurance or a vehicle testing bond required #suretybond #suretybonds url,2,0.11404999999999994,0.11404999999999994,0.7719,970
"Part of me doesn't want to like this, part of me knows it's the future. A lap in Ford's driverless transit van. url",2,0.14384999999999998,0.14384999999999998,0.7123,971
IaAOJames Bond will ride in a driverless Aston Martin that incapacitates villains with Nerf bullets and silly string.IaAa url,2,0.0,0.0,1.0,972
Driverless cars and Red Barchettas: Did Rush predict a Google-controlled future? url,2,0.0,0.0,1.0,973
Daily Talker: Flying Car Or Driverless Car?: A company in Woburn hopes to have the first flying car in production... url,2,0.0,0.0,1.0,974
mention no way would I put my trust in a driverless car. That's were they would lose people.,0,0.7535,0.12325000000000005,0.12325000000000005,975
mention that's a smarter move. Invest in driverless cars.,1,0.1346,0.7308,0.1346,976
"One driver-less car works,  more than one, not going to happen.",0,0.7056,0.1472,0.1472,977
Google driverless cars #BlindAbilities url via mention,2,0.0,0.0,1.0,978
Google developed a driverless car. Now that's fucking chill.,1,0.119,0.762,0.119,979
"If you can imagine Google's driverless car, but voiced by Elaine Stritch, then you can imagine my mother",2,0.12195,0.12195,0.7561,980
#GM is afraid of the new #Google driver-less car.  url,2,0.12724999999999995,0.12724999999999995,0.7455,981
mention mention The future is upon us.  Just wait until we can summon an driverless Google pod for transportation.,2,0.12940000000000002,0.12940000000000002,0.7412,982
"""mention UK to rewrite road laws to pave way for driverless cars url yessssss",2,0.1224,0.1224,0.7552,983
"Examples of technology outpacing regulation in the news today: drones, Uber/Lyft, AirBnB, driverless cars.",2,0.0,0.0,1.0,984
University of Michigan Builds Fake City For Driverless Car Testing url via mention,2,0.11985,0.11985,0.7603,985
IaAOmention U.K. science minister races to legalize driverless cars url by mention cc mention,2,0.1467,0.1467,0.7066,986
to the dreamers Google Announces Driverless Cars In Less Than 10 Years. Would you buy one of those? url #followusandgrow,2,0.12080000000000002,0.12080000000000002,0.7584,987
mention mention mention mention betting on driverless cars is cool if you want to be underwater for a decade or two.,0,0.7381,0.13095,0.13095,988
"Cannot jus trust the emergency brake, got block those wheels or a driverless truck barrels intoIaAa_ url",0,0.6306,0.1847,0.1847,989
.mention mention Can driverless cars handle torrential rain? Like every summer afternoon afternoon in Florida? Tested yet?,2,0.0,0.0,1.0,990
"mention If driverless cars can be shown to be universally safer for their passengers and other drivers, can liability be capped?",2,0.0,0.0,1.0,991
"Ford commercial just claimed it uses ""driverless technology"" during the Spurs game. Yeah, use that term while you can. #GooglesComing",2,0.121,0.121,0.758,992
Driverless cars ? Honda ? Said no one ever ! #really #worldpeaceinstead  mention,2,0.0,0.0,1.0,993
"Interior of the mention driverless car, featuring the big red button that I didn't push. url",2,0.0,0.0,1.0,994
mention watched the video now that I'm home from work. WTF. I thought we were getting a driverless car not some Orwellian Big Brother shit.,0,0.605,0.1975,0.1975,995
So now you can just install a box into your car and youIaall have a driverless car!? I really wanna test that thing.. url,1,0.18145,0.6371,0.18145,996
"mention mention mention Can't wait for mention driverless cars. Soon, we'll rarely drive and so many lives will be saved",1,0.1823,0.6354,0.1823,997
mention Did you see my intv'w with mention about challenges of driverless car safety: url,2,0.13274999999999998,0.13274999999999998,0.7345,998
This #startup is challenging #Google's driver-less car with a simple sensor: url url,2,0.12705,0.12705,0.7459,999
"CA IaAOSB 1298 must be amended to provide that Google's driverless cars gather only the data necessary to operate vehicle"" url",2,0.0,0.0,1.0,1000
Safety a concern for driverless cars  url,0,1.0,0.0,0.0,1001
What could possibly go wrong? RT mention Helicopter drones and driverless cars now working in tandem url,2,0.1845,0.1845,0.631,1002
I think the Tracy Morgan crash may nudge acceptance toward driverless cars. I foresee highways for robot fleet vehicles in the coming years,1,0.0,1.0,0.0,1003
IaAOmention MT mention Attitude of #innovation: mention  Driverless cars put taxis out of biz?Foster more w/less mention,0,0.713,0.14350000000000002,0.14350000000000002,1004
Introducing the Driverless Cart.  #moonshots @ Google url,2,0.0,0.0,1.0,1005
Secrets to Google driverless cars! mention url,2,0.0,0.0,1.0,1006
IaAOmention Would you get in a driverless car? mention takes you inside of one now!IaAa// Sure!,2,0.0,0.0,1.0,1007
What's a future impact for insurance? Driverless cars fleeing parking lots before a hail storm. Ha! #IASA2014 #possibilities #workhumor,2,0.0,0.0,1.0,1008
Why mention thinks driverless cars will lead to new 3D printing innovation. url,1,0.0,1.0,0.0,1009
"I'm excited for the driverless car future, but ironic how Uber promotes how well they pay drivers while pushing hard to kill their jobs",2,0.1219,0.1219,0.7562,1010
Are the feds cool with driverless cars? url #BBGNBT url,2,0.0,0.0,1.0,1011
"mention and you do have the driverless, steering less Google car..yes?",2,0.0,0.0,1.0,1012
University of Michigan Builds Fake City For Driverless Car Testing url,2,0.0,0.0,1.0,1013
We have driverless cars... But i still have to iron my shirts.,2,0.1211,0.1211,0.7578,1014
Reading - Driverless cars could cripple law enforcement budgets (Colin Neagle) url,2,0.0,0.0,1.0,1015
Google Plans to Launch 100 Driverless Cars by Next Year - DailyFinance url,2,0.0,0.0,1.0,1016
"mention SolarInfrastructure, Solar/Electric car & truck, Mini car, alliance with google to make Driverless car. SolarElect Plane...",2,0.0,0.0,1.0,1017
Why trucks will drive themselves before cars do url mention #driverless #cars #Googlecar,2,0.11969999999999995,0.11969999999999995,0.7606,1018
mention mention a driverless car is one step closer to losing our freedom and privacy. Another way to monitor us.,0,0.754,0.123,0.123,1019
I just saw a kid get pulled out of a Prius on a stretcher that got hit by a semi. Becoming a fan of driverless cars,1,0.0,1.0,0.0,1020
"Hey, so does my life! IaAOmention Google's newest driverless car has no steering wheel or gas pedal and only 2 buttons: start and panicIaAa",2,0.14379999999999998,0.14379999999999998,0.7124,1021
IaAOmention CEO Steve Mollenkopf shares his thoughts on driverless cars & more at #codecon. url here's mines Terminator!,2,0.0,0.0,1.0,1022
"""mention Where in the world have driverless cars driven? Our map: url",2,0.0,0.0,1.0,1023
"I love that Google got tired of retrofits on existing cars and said ""fuck it! We'll build our OWN driverless cars!"" url",1,0.11909999999999996,0.7618,0.11909999999999996,1024
"CNBC says CA insurance companies are requiring ride sharing cars to carry more expensive insurance.  Driverless cars are coming, too.",2,0.0,0.0,1.0,1025
"Driverless Cars For $10,000? This Startup Is Challenging GoogleIaaEWith A Simple Sensor url #tech url",2,0.12635000000000002,0.12635000000000002,0.7473,1026
"Meet The $10,000 Sensor That Could Make Cars Driverless  url",2,0.0,0.0,1.0,1027
danah boyd (mention writes that any new tech panics those used to the status quo. // What will cause next panic? Driverless cars? #RHEADD,2,0.14755,0.14755,0.7049,1028
Cruise Automation is releasing a cheaper  sensor roof dispositive to compite with the driverless car of google,2,0.0,0.0,1.0,1029
mention Driverless Cars - improved experience in the near future or too much to solve for to make it amazing? #gaspar #designconvo,2,0.11514999999999995,0.11514999999999995,0.7697,1030
"You've heard of driverless cars, but what about #carsthatfeel? Check it out! url #LetsGoPlaces",2,0.0,0.0,1.0,1031
I want a driverless car so bad.,1,0.0,1.0,0.0,1032
Driverless Fedex trucks loaded with drone packages that launch when close to destination.mention,2,0.12125000000000002,0.12125000000000002,0.7575,1033
Is There A Driverless Car In Your Future? url #driverlesscar #driverless,2,0.0,0.0,1.0,1034
"As Google dreams of driverless cars, the Israel Defense Forces deploy them. url #israel",2,0.0,0.0,1.0,1035
#Uber plans to use mention driverless cars when available url mention,2,0.12645,0.12645,0.7471,1036
Driverless cars could also end drunk driving forever and save lives.   url,1,0.11514999999999995,0.7697,0.11514999999999995,1037
