text,crowd_label,conf0,conf1,conf2,itemID
RT mention Can we ask Scott Walker why he's disenfranchising hundreds of thousands of people with voter ID laws? #GOPDebate #debatewithbeU_,0,0.6622,0.1689,0.1689,909
RT mention In GOP land the year is about 1955 #GOPDebate,0,0.6779999999999999,0.16100000000000006,0.16100000000000006,910
RT mention From 2001-2009 Donald Trump was a Democrat. We can only assume he was confused and thought Democrats still supported slavU_,0,1.0,0.0,0.0,911
Biggest issue in last night's #GOPDebate?  Lack of #leadership. Check out my comments here: url url,0,1.0,0.0,0.0,912
#llama2016 running away from the other GOP candidates after the #GOPDebate url,0,0.6593,0.17035,0.17035,913
RT mention Watching the #gopdebate you should check out #kkkorgop and url url,0,1.0,0.0,0.0,914
RT mention #blacklivesmatter received only 30 seconds at the #GOPDebate . That speaks volumes.,0,0.6957,0.15215,0.15215,915
"RT mention #GOPDebate Q ""Would you really let a mother die rather than have an abortion?"" Scott Walker, straight-faced: ""I'm pro-life.U_",0,1.0,0.0,0.0,916
RT mention #SocialMedia and the #FoxNews #GOPDebate are the future. #jebbush #MarcoRubio #scottwalker #realbencarson #JohnKasich #ChriU_,1,0.16475,0.6705,0.16475,917
"Bingo #GOPDebate #KochBrothers 
#Puppets Wined and Dined last weekendas planned #Shameful 
#MakeAmericaGreatAgain  url",0,1.0,0.0,0.0,918
"RT mention ""Let's imagine Obama ate a baby. It's not a question. Let's just imagine it."" #GOPDebate",0,1.0,0.0,0.0,919
"Trump/Carson ticket would win in a landslide...
mention mention mention #Republican #potus #Trump2016 #GOPDebate #trump",1,0.17709999999999998,0.6458,0.17709999999999998,920
RT mention Clear winner of last night's #GOPdebate. url,2,0.0,0.0,1.0,921
"Trump Is A RINO.
#GOPDebate url",0,1.0,0.0,0.0,922
mention Saint Genesius of Rome: Patron Saint of Comedians #GOPDebate url,0,0.6639,0.16804999999999998,0.16804999999999998,923
RT mention #GOPDebate. My impression but i could be wrong url,2,0.17415000000000005,0.17415000000000005,0.6517,924
RT mention Here are the most memorable lines from the undercard #GOPDebate url url,2,0.14534999999999998,0.14534999999999998,0.7093,925
RT mention Weird. The GOP candidates didn't want to talk about the billionaires funding their campaigns. url #GU_,0,1.0,0.0,0.0,926
Regardless of who won the #GOPDebate it was clear that women's rights lost. #StandwithPP #prochoice  url,0,0.6697,0.16515000000000002,0.16515000000000002,927
REMINDER: Marco Rubio Abandoned #ImmigrationReform So He Could Run For President url #GOPDebate url,0,0.6629,0.16854999999999998,0.16854999999999998,928
RT mention We need an hour-long debate just on immigration. Give the questions to candidates ahead of time to prepare. It'd be informatiU_,2,0.16959999999999995,0.16959999999999995,0.6608,929
The winner of last night's debate was mention And the loser was all women if any of those men end up in the Oval Office. #GOPDebate,0,1.0,0.0,0.0,930
RT mention Why are they handing Hillary the Dem nod? #earnthisdamnvoteorlose  #GOPDebate,0,0.6915,0.15425,0.15425,931
Hey mention why wasn't #DeflateGate a bigger talking point last night? Makes me think the whole debate was a sham. #GOPDebate #HailSatan,0,1.0,0.0,0.0,932
#GOPDebate w/ mention delivered the highest ratings in the history of presidential debates. #Trump2016 url,1,0.0,1.0,0.0,933
RT mention .mention Davis says mention earned a promotion to the #GOPDebate main stage next time. url url,2,0.0,0.0,1.0,934
Here's why it was so frustrating to watch the #GOPDebate as a woman url via mention,0,1.0,0.0,0.0,935
RT mention I'm... is she saying she is regretting having the baby? That's kind of how this reads. #GOPDebate #tcot #prolife  url,0,0.6667,0.16665000000000002,0.16665000000000002,936
RT mention It's Islam not Izlam. Muslims not Mozlems. When will we get it right? #GOPDebate,0,0.6829,0.15855000000000002,0.15855000000000002,937
"RT mention If it don't free us, it enslaves us. Dr Brittney Cooper #GOPDebate mention mention mention mention",0,0.6067,0.19665,0.19665,938
mention Stop stoking dishonesty.  mention head has gotten so big due to her quick rise at #FoxNews and she's a drama queen #GOPDebate,0,0.6724,0.1638,0.1638,939
"RT mention ""My dad was a mailman"" - Kasich
""My dad was the President"" -Bush
""My dad gave me all my money"" - Trump #GOPDebate",2,0.0,0.0,1.0,940
"RT mention I beg you Donald trump supporters to reconsider. He is easily influenced politically & monetarily.  
#GOPDebate #tlot #tcot #WU_",0,0.6421,0.17895,0.17895,941
Fox's Todd Starnes Bashes #MegynKelly: 'Are You Freaking Kidding Me?' url (VIDEO)  #GOPDebate url,0,0.6589,0.17054999999999998,0.17054999999999998,942
RT mention I wish Republicans would stop saying the military is too small. We spend more on defense than every other nation on the plU_,0,0.6702,0.1649,0.1649,943
"RT mention #GOPDebate mod: would you really let a mother die rather than get an abortion?

Scott Walker: yes & i defunded planned parU_",0,0.6092,0.1954,0.1954,944
"Megyn Kelly's snarky hot chick routine works on her show, but had no place at the #GOPDebate. She came off amateurish.",0,1.0,0.0,0.0,945
RT mention Political debates teach marketers how not to message to audiences today. Be direct don't deflect! #GOPDebate mention,0,0.6958,0.1521,0.1521,946
"RT mention It's time to ask: as President, will you defund #PlannedParenthood? #GOPDebate mention mention",2,0.17614999999999995,0.17614999999999995,0.6477,947
"RT mention #insomniactivist 3:52am. Fine, I give up. Turning on DVR, watching #GOPDebate. Trump's mention crack: does he think he's stiU_",0,1.0,0.0,0.0,948
"RT mention #GOPDebate #DebateQuestionsWeWantToHear 
mention has no economic bills & continues 2 waste taxpayer $$, why? url",0,0.6552,0.1724,0.1724,949
"RT mention All of the jokes aside, the #GOPDebate moderators gave weak questions and candidates gave weak answers. Good luck againU_",0,1.0,0.0,0.0,950
RT mention Pretty sure Republicans consider Straight Outta Compton to be a horror movie #GOPDebate #DebateWithBernie,0,0.6725,0.16375,0.16375,951
"RT mention Trump claimed last night that he's given most of his opponents money. Actually, just one. #GOPDebate url",0,1.0,0.0,0.0,952
"RT mention Scott Walker talking about what he'll do as President being ""just like what I did in Wisconsin"" is so scary. #GOPDebate",0,1.0,0.0,0.0,953
RT mention Today is the 50th anniversary on the Voting Rights Act and the hosts and the candidates have been _U_U_U about it. #GOPDeU_,2,0.16275,0.16275,0.6745,954
mention Hope you watched how US Republicans condemned Obama on #IranDeal at the #GOPDebate. #MikeHuckabee's was the most blistering.,0,1.0,0.0,0.0,955
"RT mention I'll fight for the U.S. military to be the most feared, respected, & capable fighting force the world has ever known U_",1,0.1629,0.6742,0.1629,956
"RT mention The biggest (pleasant) surprise in tonightUas #GOPDebate was Ben Carson.

#KellyFile",1,0.0,1.0,0.0,957
Thoughts on #GOPdebate: Trump had so much more time than everyone because he can't answer ?s succinctly. Or at all #NotTrump #anyonebut,0,1.0,0.0,0.0,958
"RT mention #DonaldTrump Finally Called Out For Insulting Women As UFat Pigs, Dogs, Slobs, And Disgusting AnimalsUa url #U_",0,1.0,0.0,0.0,959
"RT mention An illegal alien can be deported 5 X, make it back into the country, kill an American woman, but Trump can't call someone U_",0,0.6413,0.17935,0.17935,960
RT mention I am howling. #GOPDebate url,0,1.0,0.0,0.0,961
"RT mention Scott Walker is so pro-life he didn't make an exception for rape, incest of life of the the mother for his 20-week aboU_",0,1.0,0.0,0.0,962
"RT mention Huckabee: Illegals, pimps, prostitutes aren't paying their fair share! #GOPDebate",0,0.6774,0.1613,0.1613,963
My LOVE for mention died tonight at the #GOPDebate #FoxNews #TrumpCruz2016 #MakeAmericaGreatAgain,0,0.6842,0.15789999999999998,0.15789999999999998,964
RT mention #Rubio said he was worried about all the people who can't get in. How about worrying about those born here 4a change #GOPU_,0,1.0,0.0,0.0,965
RT mention Hey conservatives - you have a friend at the Fox News Corner of the World. #GOPDebate,0,0.6304,0.1848,0.1848,966
#GOPDebateUas Biggest WinnersUOAnd Losers url Latins Think All GOP Lost Because #ImmigrationReform #TNTVote #AINF #LatisU_,0,0.6729,0.16354999999999995,0.16354999999999995,967
#GOPDebate Am I the only one who noticed that Donald Trump admitted to bribing public officials?,0,1.0,0.0,0.0,968
"Remind me again, is it the winners that complain about the officiating #GOPDebate",0,0.6566,0.17170000000000002,0.17170000000000002,969
"RT mention As an Australian watching the #GOPDebate, this is simply most awesome and batshit insane political event I've ever seen.",0,0.6705,0.16475,0.16475,970
"I don't know who runs mention Twitter feed, but Gawd...Grow up Donald! Put on your big boy pants and stop whining! #GOPDebate",0,0.6222,0.1889,0.1889,971
mention failed mention appeared follish and mention ROCKED the HOUSE!#GOPDebate  url,1,0.15555000000000002,0.6889,0.15555000000000002,972
"RT mention ""Has God ever talked to you?"" -an actual real #GOPDebate question. Seriously.",2,0.1806,0.1806,0.6388,973
"RT mention Hey Huckabee, you're not allowed to talk about science related to abortion when you don't believe in climate change. #GOPDU_",0,1.0,0.0,0.0,974
RT mention #GOPDebate in a nutshell via Vote True Blue 2016 url,0,0.6667,0.16665000000000002,0.16665000000000002,975
RT mention The are no illegal humans in the world how is that they are keep calling Latinos illegals #latinosunidos mention mention,0,1.0,0.0,0.0,976
"On social media conservatives expressed outrage at mention and mention for #GOPDebate ""friendly fire"" questions
url",0,0.6667,0.16665000000000002,0.16665000000000002,977
"They were treating lives as pawns.

Polices should stand or fall on their merit, not on their conservativeness. #GOPdebate  

It's telling.",0,1.0,0.0,0.0,978
RT mention #NRA leaders lobbied to prevent military commanders from asking questions about service membersUa privately owned guns #GU_,0,1.0,0.0,0.0,979
Trump WOULD NOT take a Pledge NOT to run 3rd Party- DISQUALIFIED- GET OUT #Tcot #ccot #RedNationRising #GOPDebate,0,1.0,0.0,0.0,980
The format for the next #GOPDebate has to change. Make it 3hrs. 8:00 to 11:00 with all candidates on stage. We deserve this! #outnumbered,0,0.6968,0.1516,0.1516,981
My favorite moment of the #GOPDebate is when mention was suggested to be the leader of progressives. _Ua_Ua_Ua_Ua_Ua,2,0.16304999999999994,0.16304999999999994,0.6739,982
"#GOPDebate takeaway UO Presence Matters. I see presence as a blend of believability,  articulation of #integrity w/ edge & track record.",0,0.6484,0.1758,0.1758,983
RT mention #ImWithHuck #GOPDebate #DNA defines a person. 5th & 14th Amendments guarantee a person the #RightToLife #DontBackDown url,1,0.16959999999999995,0.6608,0.16959999999999995,984
"#GOPDebate Dead-eyed Walker,Granny Bush,Oozy Cruz,I'm-a-Big-Boy Rubio,Curly Paul, Smarmy Uncle Huck (+VP wannabees: Kasich,Carson &Christie)",0,0.6755,0.16225,0.16225,985
RT mention Makes me so sad to see working people against basic public goods like education and the environment  #debatewithbernie U_,0,1.0,0.0,0.0,986
RT mention mention mention No. He got his nose rubbed in dog shit for standing on the back of terror victims. #GOPdebate U_,0,1.0,0.0,0.0,987
RT mention .mention is having a hard time covering for .mention She put her colleagues in a bad spot. #GOPDebate,0,1.0,0.0,0.0,988
"Me: I'm a little hungover.
David: I think you had too many candidates. #GOPDebate",2,0.16665000000000002,0.16665000000000002,0.6667,989
RT mention First two ads during the debate: denture adhesive and memory pills. #CoreFoxAudience #GOPDebate,0,0.6633,0.16835,0.16835,990
"RT mention ""Dear mention #GOPDebate #NotAMistake url",2,0.15265,0.15265,0.6947,991
"RT mention ""Dear mention #GOPDebate #NotAMistake url",0,0.6744,0.1628,0.1628,992
"RT mention ""Dear mention #GOPDebate #NotAMistake url",2,0.17035,0.17035,0.6593,993
mention mention mention Trump didn't need a lot of rope to completely hang himself. He's an embarrassment. #GOPDebate,0,1.0,0.0,0.0,994
RT mention There are 10 men fighting about who can wreak the most havoc on womenUas health. #GOPDebate #WorstContestEver #StandWithPP,0,0.6488,0.17559999999999998,0.17559999999999998,995
"mention Then the mutants at the 
Democrat abortion fest will thrill you. #GOPDebate",0,1.0,0.0,0.0,996
Last night's debate made all of us feel little like we could be Jon Stewart #GOPDebate #JonVoyage,2,0.17735,0.17735,0.6453,997
"RT mention Probably the funniest thing about this whole circus is that we're all calling this ""the real debate."" #GOPDebate",0,0.6854,0.1573,0.1573,998
"""Dump The Duncald"" #Dunce #Donald #GOPDebate #Decision2016",0,0.6323,0.18385,0.18385,999
RT mention Y'all seen the mention tweet Vote 4 who u think won the debate but only if you donate 25 bucks. U wonder y we hate you #GOPDU_,0,0.6556,0.17220000000000002,0.17220000000000002,1000
"RT mention Congress & morons like mention can pass a bill WITHOUT reading it, but Trump better not call someone a slob. #GOPDebaU_",0,0.6374,0.1813,0.1813,1001
"RT mention Hillary Clinton's reaction upon seeing Carly Fiorina won the night.
#Carly2016 #GOPDebate url",2,0.15475,0.15475,0.6905,1002
#rubio mis-statement on abortion record will do him some harm among conservatives #GOPDebate,0,0.6977,0.15115,0.15115,1003
RT mention Disappointed in mention coverage of #GOPDebate they acted like giddy amateurs at a sporting event using liberal media questiU_,0,1.0,0.0,0.0,1004
RT mention Next #GOPDebate #Trump needs to let me do something with that hair!!!!! #fashion,0,0.6813,0.15935,0.15935,1005
What...a bunch of jackwagons #GOPDebate #comedyoferrors  url,0,1.0,0.0,0.0,1006
RT mention For my fellow #tytlive folks without cable...but still watching mention live coverage of the #GOPDebate! url,0,0.6458,0.17709999999999998,0.17709999999999998,1007
mention is a treat for us all to enjoy. #GOPDebate,1,0.0,1.0,0.0,1008
mention references NH forum & how only 1 of 14 mentioned income inequality #gopdebate #CityClub,0,1.0,0.0,0.0,1009
"RT mention ""Jesus...good guy. I would've sealed his tomb better. Cheap craftsmanship, a boulder that can just be rolled away."" -- TrU_",2,0.0,0.0,1.0,1010
#GOPDebate so the debate for POTUS comes down to who is the best insulter of + sized irrelevant lesbians? & youre doing what 4 the people?,0,1.0,0.0,0.0,1011
"Oh, one more thing. Did anyone hear anything about affordable child care for working families last night in the #GOPDebate ? I didn't.",0,1.0,0.0,0.0,1012
"If it don't free us, it enslaves us. Dr Brittney Cooper #GOPDebate mention mention mention mention",2,0.0,0.0,1.0,1013
"mention mention Kim/Kanye are great examples of Hillary's ""useful idiots"" that mention was referring to in #GOPDebate .",1,0.16315000000000002,0.6737,0.16315000000000002,1014
mention megyn must want to be invited to more celeb parties in New York. #GOPDebate #tcot,0,0.6796,0.1602,0.1602,1015
Marco Rubio Briefly Backed Immigration Reform Then Privately Berated DREAMers url #GOPDebate url,0,1.0,0.0,0.0,1016
RT mention Ignorant. Obnoxious. Repulsive. And Intolerable. Donald Trump is a pure JOKE! Americans cannot let this CLOWN become president!U_,0,1.0,0.0,0.0,1017
"#GOPDebate Such flailing&whining about ""political correctness"" as a way to avoid answering any substantive Q on war/immigration/misogyny...",0,1.0,0.0,0.0,1018
I bet Todd Palin consults Rand Paul on where to get his goatee trimmed when he visits KY #GOPDebate,0,0.6759,0.16205000000000006,0.16205000000000006,1019
RT mention Hillary & Obama watching the first #GOPDebate. url,0,0.7079,0.14605,0.14605,1020
"RT mention Oh, Ted Cruz. You have the same pudding chin and beta-male energy that I do. Go into comedy. I can get you on at The VirgU_",0,1.0,0.0,0.0,1021
RT mention And then there's those troubling things called facts that mention forgot in #GOPDebate. #TellingItLikeItIs url,0,0.6395,0.18025,0.18025,1022
"RT mention Any Conservative Who Thinks Chris Christie Won Last Night, You Need To Leave Our Party Immediately.
#GOPDebate",0,1.0,0.0,0.0,1023
Can we stop making sweeping statements about other candidates policies. There are no absolutes #GOPDebate,0,0.6629,0.16854999999999998,0.16854999999999998,1024
Calling 911woth mention  to try and save baby raccoons in a sewer only to find out its their natural habitat #dumbfucks #GOPDebate,0,1.0,0.0,0.0,1025
RT mention SURVEY: Tell us who won the GOP debates. url #GOPdebate #FoxNewsDebate url,2,0.1818,0.1818,0.6364,1026
RT mention The unplanned parenthood. #foxnews #gopdebate url,0,0.6145,0.19275,0.19275,1027
"RT mention ""Twitter declares mention the #GOPDebate winner aE"" url",2,0.16665000000000002,0.16665000000000002,0.6667,1028
"RT mention ""Twitter declares mention the #GOPDebate winner aE"" url",1,0.15835,0.6833,0.15835,1029
America in 2015 Doesn't Deserve Ben Carson url via mention mention #gopdebate mention,0,0.6506,0.17470000000000002,0.17470000000000002,1030
RT mention Democrats watching the #GOPDebate tonight!!! This is a comedy hour!!! url,0,1.0,0.0,0.0,1031
RT mention I just love mention She owned last night _UaI_U__Ua14_Uau_U #GOPDebate #ycot url,1,0.0,1.0,0.0,1032
RT mention Drinking game: take a shot every time a republican shames immigration or planned parenthood #GOPDebate,0,0.6514,0.1743,0.1743,1033
"""I'm a new kind of Republican moving the party forward! But women shouldn't have control over their own bodies!"" ~ Republicans #GOPDebate",0,1.0,0.0,0.0,1034
mention Stand-outs #GOPDebate   1.mention 2.mention 3.mention 4.mention 5.mention,1,0.0,1.0,0.0,1035
RT mention mention #GOPDebate You should have been objective your bias got in the way I can only wonder who's agenda you were carrU_,0,0.6667,0.16665000000000002,0.16665000000000002,1036
"RT mention Asking about God violates  Article VI, paragraph 3 of the Constitution: ""There will be no religious test for office."" #GOPU_",0,0.6879,0.15605000000000002,0.15605000000000002,1037
"RT mention Jeb Bush: ""Knowing what we know now...""  We knew it then, idiot!  #Iraq #GOPDebate",0,0.645,0.1775,0.1775,1038
They seem to have an audience full of lefty righties. #GOPDebate,2,0.16510000000000002,0.16510000000000002,0.6698,1039
RT mention Really excited about this campaign season. Googling the date now for the #GOPDebate because I want to stay informed and on U_,1,0.15594999999999998,0.6881,0.15594999999999998,1040
RT mention . mention nice attempt at provoking mention to attack you instead of focusing on the issues. #epicFAIL #GU_,0,0.6523,0.17385,0.17385,1041
Friendly reminder that a focus group is not a poll #GOPDebate  url,0,0.6757,0.16215000000000002,0.16215000000000002,1042
RT gov: Most-retweeted media Tweet of #GOPDebate: url,2,0.0,0.0,1.0,1043
"RT mention .mention allegiance is to Murdock & Ailes, not the American people. Understand this, you'll understand her. #kellyfile #U_",0,1.0,0.0,0.0,1044
RT mention So are you people who are playing the drinking game dead yet? #GOPDebate,0,1.0,0.0,0.0,1045
"How To Be Filmed Murdering a Man, Cover It Up, Be Free On Bail, And Ask For Your Job Back mention url #GOPDebate #USA",2,0.17659999999999998,0.17659999999999998,0.6468,1046
"RT mention Trump just missed a golden opp to say, ""Know who else filed bankruptcy? 50 cent. And Fifty is a P.I.M.P. Sorry, Huckabee.U_",0,1.0,0.0,0.0,1047
I was surprisingly impressed with mention last night. Definitely is moving up my list of candidates! #GOPdebate,1,0.0,1.0,0.0,1048
"#FOXNEWS used crazy> mention to stir the #drama pot, and that's unprofessional! mention #GOPDebate 

mention mention",0,1.0,0.0,0.0,1049
"RT mention Get Your Free Tacos Tonight, Courtesy of Donald Trump url via #startup mention #GOPDebate url",0,1.0,0.0,0.0,1050
#GOPDebate Searched online. I just find crap raving about the debate and FoxNews. How many questions did each get? Or time per? #tcot Thks!,0,0.6852,0.15739999999999998,0.15739999999999998,1051
In GOP land the year is about 1955 #GOPDebate,2,0.0,0.0,1.0,1052
mention mention American people are not going to put up with #PCPolice feelings #trumptruth is the pulse of #AmericanVoters #GOPDebate,0,1.0,0.0,0.0,1053
"RT mention ""repeal Obamacare"" is like playing a mana card in Magic: The Gathering for GOP candidates. It's an essential play. #GOU_",0,0.6562,0.1719,0.1719,1054
RT mention How can you deny the existence of something that shaped the country you're planning to run? #RaceBlindness #BenCarson #GOPDebU_,0,1.0,0.0,0.0,1055
RT mention Still waiting. Will Fox ask if it's appropriate for billionaires to buy elections? #DebateWithBernie #GOPDebate,0,1.0,0.0,0.0,1056
"RT mention ""RT mention Debbie Wasserman-Schultz statement on #GOPDebate: 'GOP is solely focused on... url",2,0.0,0.0,1.0,1057
"#GOPDebate: Meet Scott WalkerUas Paranoid, Insurrectionist Adviser On Police Violence Against African... url",0,0.6932,0.15339999999999998,0.15339999999999998,1058
mention heard some  of your response from #GOPDebate . They were clear and to the point. Wish you good luck.,1,0.0,1.0,0.0,1059
"Moment #Megyn Kelly Burns #DonaldTrump ""You Called #Women Fat Pigs, Disgusting animals"" #USA #GOPDEBATE
url via mention",2,0.16665000000000002,0.16665000000000002,0.6667,1060
"RT mention Check out mention with mention mention on XM103 Sirius206 Wed @ 9pm est 
Just Like the #GOPDebate it HaU_",0,0.6404,0.17980000000000002,0.17980000000000002,1061
RT mention White supremacist org Council of Conservative Citizens Platform on immigration. Sound familiar? #KKKorGOP #GOPDebate url,0,1.0,0.0,0.0,1062
"RT mention ""RT mention Debbie Wasserman-Schultz statement on #GOPDebate: 'GOP is solely focused on... url",2,0.1526,0.1526,0.6948,1063
"RT mention ""RT mention Debbie Wasserman-Schultz statement on #GOPDebate: 'GOP is solely focused on... url",2,0.16854999999999998,0.16854999999999998,0.6629,1064
"RT mention Poor Ronald Reagan is stuck in this debate like a bad group text.
#GOPDebate",0,1.0,0.0,0.0,1065
"RT mention Well holy shit, Kasich. Good on you. #GOPDebate",1,0.0,1.0,0.0,1066
"RT mention QTNA: What is a ""Hang-'em-by-the-neck Conservative"" & what other kinds are there? #GOPDebate #KKKorGOP url",0,0.6889,0.15555000000000002,0.15555000000000002,1067
mention I just convinced myself it was a very long SNL skit. If you look at it that way it's less terrifying. #GOPDebate,0,0.6739,0.16304999999999994,0.16304999999999994,1068
RT mention Black males age 15 to 34 are more likely to be killed with a gun than to die by any other cause #GOPdebate #gunsense,0,1.0,0.0,0.0,1069
RT mention All the Debaters from the #GOPDebate on the Next mention with mention mention  XM103 Sirius206 Wed @ 9pU_,2,0.0,0.0,1.0,1070
"Luntz: ""As the lines go up, they almost reach 100. It almost never happens in the dial research we do."" #GOPDebate
url",2,0.16294999999999998,0.16294999999999998,0.6741,1071
"RT mention 10 wealthy, conservative men setting out the rights that women should and shouldn't be entitled to. #GOPDebate",0,0.6484,0.1758,0.1758,1072
"RT mention It would be so epic. I'd love to see Cruz, Rubio, Fiorina debate. Just the three of them. #EPIC #GOPDebate  url",1,0.16810000000000005,0.6638,0.16810000000000005,1073
"RT mention I hope in the next #GOPDebate, they get around to how to stop ISIS from terrorizing our movie theaters and black churches.",0,1.0,0.0,0.0,1074
RT mention Donald Trump wasn't kidding when he said he wasn't going to prepare for this debate... We can tell. #GOPDebate,0,0.6629,0.16854999999999998,0.16854999999999998,1075
Congrats mention 4 calling out mention 4 being the #pig that he is! #NeverWillBePOTUS #GOPDebate #Bernie2016,0,1.0,0.0,0.0,1076
#DeathByDemocrat   Anything goes. No morals. No values. No respect for others. Jerked up by the ears. #GOPDebate,0,1.0,0.0,0.0,1077
Chris Wallace wanted Trump and Bush to throw some hands. #GOPDebate #DonaldTrump #JebBush url,2,0.14895000000000005,0.14895000000000005,0.7021,1078
"RT mention Rush: ""Big time Republican donors were ordered to take out Donald Trump"" #believable #GOPDebate",2,0.14284999999999998,0.14284999999999998,0.7143,1079
I SAW that! He's SO good - Stands WAY OUT in this GOP crowd! CONNECTS with people like ME! #Rick2016 #GOPDebate  url,1,0.0,1.0,0.0,1080
"RT mention Fox's mention says she's ""switching topics to national security and terrorism""... As if that doesn't involve immigration.U_",0,1.0,0.0,0.0,1081
it's scary how out of touch with the real world Republicans are. #GOPDebate,0,1.0,0.0,0.0,1082
RT mention .mention I think mention did great tonight - mention did great too -OTR #greta #GOPDebate mention,1,0.0,1.0,0.0,1083
RT mention Donald Trump at the #GOPDebate be like: url,0,1.0,0.0,0.0,1084
RT mention mention they all seem to be for spending cuts but not defense cuts #GOPDebate,2,0.15705000000000002,0.15705000000000002,0.6859,1085
"RT mention After #Ferguson, #Baltimore, #Cleveland, #McKinney, #SandraBland and #SamDubose, not one question about #BlackLivesMatter U_",0,1.0,0.0,0.0,1086
Your wife mention looks exactly like mention Get her a better plastic surgeon. #GOPDebate  url,0,1.0,0.0,0.0,1087
RT mention RT mention According to mention the most-retweeted candidate tweet of  #GOPDebate didn't come from a Republican: url,2,0.0,0.0,1.0,1088
"In the #GOPdebate I noticed that they kept talking about policies in terms of being conservative or not, as opposed to good or not.",0,0.6715,0.16425,0.16425,1089
RT mention .mention shared some inspiring applause lines at last night's #GOPDebate: url url,1,0.18615,0.6277,0.18615,1090
mention posted #MeanTweets about my boy mention I'm glad he had the good taste to avoid ugly comments about hair. #GOPDebate,0,0.6354,0.1823,0.1823,1091
Who else saw the 10 Horsemen of the Apocalypse at the #GOPDebate last night?,0,0.6842,0.15789999999999998,0.15789999999999998,1092
"RT mention ""The purpose of the military is to kill people and break things."" Oh it is? I thought it was about protecting a nation'U_",0,0.6894,0.1553,0.1553,1093
I'm pretty sure Trump's popularity indicates there are just as many Republicans trolling this primary as Democrats. #GOPDebate,0,0.6579,0.17104999999999998,0.17104999999999998,1094
RT mention The most-retweeted presidential candidate Tweet of the #GOPDebate. url,2,0.16875,0.16875,0.6625,1095
RT mention The king of resting bitch face #GOPDebate url,0,1.0,0.0,0.0,1096
mention the other repubs didn't have attack orders bc mention had the attack order. #gopdebate mention,0,1.0,0.0,0.0,1097
Regardless of who you think won the #GOPDebate the real loser was all of us.,0,1.0,0.0,0.0,1098
RT mention mention Wed at 9pm est On XM103 Sirius 206 with mention & mention just as Funny as the #GOPDebate #MarkU_,0,0.6522,0.1739,0.1739,1099
The #GOPDebate is my new favorite comedy sitcom.,0,1.0,0.0,0.0,1100
Look at that affirmative action letting that black man stand with those nine white guys mention #GOPDebate,0,0.6465,0.17675000000000002,0.17675000000000002,1101
"""An Open Letter to mention It's Not Too Late to Become a Feminist"" by mention #GOPDebate url",2,0.1536,0.1536,0.6928,1102
RT mention F**K mention and those who would actually abandon their conservative values in support of his ridiculous candidaU_,0,0.6264,0.1868,0.1868,1103
RT mention #Hillary2016 is watching the #GOPdebate  ha ha ha ha ha ha!  url,2,0.1814,0.1814,0.6372,1104
"In the #GOPDebate, mention was asking candidates questions she thought the left would throw at them if they won the nomination. Smart!",1,0.0,1.0,0.0,1105
RT mention .mention calls mention debate closing a UIshow-stopping zingerU #ImWithHuck #GOPDebate,1,0.0,1.0,0.0,1106
"RT mention American Women: Scott Walker thinks your fetus should live, you should die. Rubio thinks you should bear your rapist's bU_",0,1.0,0.0,0.0,1107
Trump would put the POS in POTUS #GOPDebate #scary #ReallyAmerica,0,1.0,0.0,0.0,1108
"RT mention Three stats you didnUat hear in #GOPdebate.

Since 2009U_

aaaEU.S. has gained 8.1 million jobs
aaaEUnemployment rate  O 68%
aaaEUninsU_",0,0.6629,0.16854999999999998,0.16854999999999998,1109
>mention has now spent more time attacking mention on Twitter than he spent on any #GOPdebate subject. url,0,1.0,0.0,0.0,1110
RT mention THE CHOICE IS CLEAR #GOPDebate #FiskOwlsley2016 url,2,0.18605,0.18605,0.6279,1111
"Rubio Budget Raises MiddleClass Taxes, Adds $4.5T Deficit, Cuts InvestmentTax To $0 url #GOPDebate url",0,0.6828,0.15860000000000002,0.15860000000000002,1112
"RT mention Can't wait until the end of the debate when they wrestle an angry, meth addicted bear to the death to see who the real U_",2,0.17220000000000002,0.17220000000000002,0.6556,1113
"RT mention Yes, mention Obama's dividing the country by creating jobs, ending wars, achieving diplomacy w/ Iran & giving people HealthcaU_",0,1.0,0.0,0.0,1114
"Based on tweets about the #GOPDebate, it doesnUat even sound like the candidates touched on topics that matter.",0,0.6970000000000001,0.15149999999999994,0.15149999999999994,1115
RT mention Trump: UI WouldUa Shut Down the GovUat to Defund Planned Parenthood and Obamacare url Woot! #GOPDebate,0,0.6848,0.15760000000000002,0.15760000000000002,1116
"It took the mention 5 DAYS 2 lower the flag 2 honor soldiers killed in #Chattanooga, but Trump better not call a woman slob. #GOPDebate #PC",0,0.6638,0.16810000000000005,0.16810000000000005,1117
I think mention fancies herself a kingmaker. #GOPDebate,0,0.6629999999999999,0.16850000000000004,0.16850000000000004,1118
Winners & Losers of the Calamity in Cleveland (1st GOP presidential debate) last night. #GOPDebate #FoxNews url,2,0.0,0.0,1.0,1119
"RT mention .mention tried their best to destroy mention tonight! However, it didn't workU_.it just exposed your network! #Fail #GU_",1,0.0,1.0,0.0,1120
RT mention Here's Donald Trump channelling his inner c*nt at the #GOPDebate url,0,1.0,0.0,0.0,1121
RT mention 37% of the time during the #GOPDebate was the commentators questions & digs at mention Terrible 1st debate hosted bU_,0,1.0,0.0,0.0,1122
