,text,crowd_label,conf0,conf1,itemID
346,RT mention When did it become acceptable to have God be a topic in political debates in this country?  #GOPDebates #shameful,0,1.0,0.0,426
347,"I didn't watch the #GOPDebates tonight, so I was going to ask who won. Then I figured, I did.",0,1.0,0.0,429
348,DUMBMASSES #IDIOCRACY #GOPDebate  url,0,1.0,0.0,430
349,"RT mention And now the realization dawns on us. ""Holy shit. I've been watching Fox News."" #GOPDebate",0,0.6582,0.3418,432
350,Lost a lot of respect for mention mention & mention for their treatment of mention during the #GOPDebate #notfairorbalanced,0,1.0,0.0,433
351,RT mention Did Trump just admit he gives money in return for business favors? #CitizensUnited #SCOTUS #gopdebates,0,1.0,0.0,435
352,"RT mention RT mention ""Being called a useful idiot by Ben Carson is like being called a pervert by #JoshDuggar."" #GOPDebate",0,1.0,0.0,436
353,RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,1.0,0.0,437
354,Why don't you just call this the Bush interview? mention  #GOPDebates #tcot,0,0.6705,0.3295,439
355,RT mention mention ha no respect for women Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt url,0,1.0,0.0,440
356,"Although the occasional dick, mention sure knows how to keep these political debates alive and exciting. #GOPDebate",0,0.6552,0.3448,441
357,The #GOPDEBATES Made my Vagina Hurt!!!,0,0.6566,0.34340000000000004,442
358,RT mention The happiest person in America today after watching those debates is HRC. #GOPDebates.,0,0.6495,0.35050000000000003,443
359,Regardless of who you think won the #GOPDebate the real loser was all of us.,0,1.0,0.0,444
360,"RT mention So mention is watching #gopdebates on television, and his staff is livetweeting what he yells at the TV: url",0,0.6667,0.33330000000000004,445
361,"So smart of Kasich to say, essentially, ""I hear the concerns of Trump voters except that I'm sane"" #GOPDebates",0,1.0,0.0,446
362,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,447
363,RT mention Here's why Fox News wasn't streaming #GOPDebate last night: url url,0,1.0,0.0,448
364,Has anyone mentioned #Reagan yet? What kind of #GOPDebates is this?,0,0.6469,0.3531,449
365,"RT mention If Walker, Paul or Huckabee had to meet with Putin or command our armies they'd shit their pants. Not president material. U_",0,0.6458,0.3542,451
366,"RT mention #DonaldTrump The only difference between me & other candidates is that IUam more honest & my women are more beautiful. 
U_",0,1.0,0.0,452
367,RT mention The photo that ended #ChrisChristie's presidential hopes. #GOPDebate #bat #nea #njea #edchat url,0,0.664,0.336,455
368,"RT mention #GOPDebate Rough night for mention , mention & Chris Wallace were unprofessional & had axe to grind. Followed up by pU_",0,1.0,0.0,456
369,RT mention Why should mention pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates _Ua14_Uau,0,0.6531,0.3469,457
370,RT mention Chris Christie - You want to increase our military troops?  While the GOP in Congress vote AGAINST veterans...  #GOPDebates,0,1.0,0.0,458
371,"mention I WAS a big fan, watched your show nightly , until your LIB  attack on mention #GOPDebate #NoKellyFiles #Trump2016",0,0.6742,0.3258,459
372,"It seems that the #GOPDebate was kinda dull cause candidates being plain ol' racist, sexist warmongers just doesn't do it anymore.",0,1.0,0.0,460
373,"#GOPdebates
This is No damn Christian revival. Cut it out.",0,1.0,0.0,461
374,"RT mention #GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen url",0,1.0,0.0,462
375,Most depressing thing about #GOPDebate is that there will be no Jon Stewart on mention to make us laugh through the tears #JonVoyage,0,0.6458,0.3542,463
376,"RT mention When is #FoxNews handing out the Squirt guns?

#GOPDebate

url",0,1.0,0.0,464
377,"RT mention .mention ""mention looked like oatmeal getting colder!"" ZINGGG!!! #GOPDebate",0,1.0,0.0,466
378,#BlackLivesMatter is a cop killing movement. #GOPdebates,0,0.6771,0.3229,467
379,"RT mention UII made a lot of money in Atlantic City,U is exactly what you want to hear come out of the mouth of a presidential canU_",0,0.6344,0.3656,468
380,"Hands up if you would want to read a sequel to David Brock's ""The Republican Noise Machine"" covering the past 11 years. #GOPDebate",0,0.6792,0.3208,469
381,"RT mention Great to hear about critical topics like extreme inequality, poverty, climate change, racial justice at the #GOPDebate ... oU_",0,0.7034,0.2966,470
382,RT mention Closing statements! #GOPDebates url,0,0.6632,0.3368,471
383,Wait did he say Pimps and Prostitutes #GopDebates,0,0.6484,0.3516,472
384,"NEW STATEMENT on #GOPDEBATE: It's not a debate, it's an embarrassment:  mention url U_ #TruthMatters mention",0,0.6705,0.3295,473
385,Okay when do the actually candidates debate and not these street performers? #GOPDebates,0,1.0,0.0,474
386,".mention If u don't bother to mention all the misrepresentations of #FACTS in the #GOPDebate, why trust ur summary of Financials? mention",0,0.6724,0.3276,475
387,Donald Trump is having a meltdown after Megyn Kelly and Fox News cut him to pieces during the debate url #GOPDebate,0,0.6392,0.3608,476
388,"Watched the #GOPDebate last night, which is very unlike me. Feels like a complete joke with Trump on stage. Seriously?!",0,1.0,0.0,477
389,This is getting boring. Someone bring up the gays or harpoon mention or something. #GOPDebate,0,1.0,0.0,478
390,I'm still a little sick to my stomach from watching the GOP debate. Not enough booze in the world to handle that monstrosity. #GOPDebate,0,0.6769,0.32310000000000005,480
391,His supporters don't seem to care he's just as corrupt as the politicians he calls stupid. #GOPDebate  url,0,1.0,0.0,481
392,"Ted Cruz, born in Canada. Nobody say shit. This stuff is comical. #GOPDebate",0,1.0,0.0,482
393,Audience for #GOPdebates sounds like a mob ready to #killpeopleandbreakthings,0,0.6681,0.3319,483
394,Fox News Tries to Trip Trump in 1st GOP Debate for 2016 #MegynKelly #DonaldTrump #GOPDebate url,0,1.0,0.0,484
395,The fact that Jeb won't support his brother's decision to go Iraq is not something I like. You back your family.  #GOPDebates,0,1.0,0.0,485
396,"RT mention -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",0,0.6383,0.3617,486
397,#Trump is failing the #FoxNews focus poll I knew he would. He bombed! Never attack a conservative woman. #GopDebates url,0,1.0,0.0,487
398,Disgrace mention cites #science in anti-abortion rant but dismisses it on #globalwarming #GOPcircus #GOPDebate,0,1.0,0.0,489
399,"In the mention caucus, Republican insiders call #Trump's first debate a 'disaster' #GOPDebate #Election2016 - url",0,1.0,0.0,490
400,"RT mention This whole debate is screwy. Boy, do politicians dance around topics. #GOPDebate",0,1.0,0.0,491
401,RT mention Shut Up .mention Lib tries 2 convince Americans they R Victims 2 advance overreaching pub policies & secure VoteU_,0,1.0,0.0,492
402,"#gopdebates questions r worded like personal attacks, including half truths. They stated cops were targeting blacks. That's not true. #toct",0,0.6484,0.3516,493
403,"Reagan: Trust but verify

Obama: Trust but vilify

Huckabee: Trust but deepfry

#GOPDebates #tytlive",0,1.0,0.0,494
404,RT mention Can we ask Scott Walker why he's disenfranchising hundreds of thousands of people with voter ID laws? #GOPDebate #debatewithbeU_,0,0.6622,0.3378,495
405,"RT mention FYI, the real terror is Donald Trump's hair. #GOPDebate",0,1.0,0.0,496
406,RT mention FOX News won't admit who the Republican leader is right now I mean mention only has a double-digit lead _Ua14_Uau #GOPDU_,0,0.6897,0.3103,497
407,"But, but, but did you see who mention donated to?

Hey Pot, have you met Kettle?

mention 
#GOPDebate url",0,0.6513,0.3487,498
408,"I guess the lesson is: if you watch the #GOPDebate, be prepared to pay the price.",0,1.0,0.0,499
409,RT mention FOX News won't admit who the Republican leader is right now I mean mention only has a double-digit lead _Ua14_Uau #GOPDU_,0,0.6489,0.3511,500
410,"RT mention Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",0,0.6703,0.3297,502
411,RT mention .mention Ask Trump where he got his blue collar message url #GOPDebate #FoxDebate #greta url,0,1.0,0.0,503
412,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,504
413,"Like #gop establishment, mention seems to circle wagons & disdain #conservatives. Becoming CNN?

#GOPDebate 

url",0,1.0,0.0,505
414,RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,0.6634,0.3366,506
415,Trump wasn't asked to weigh in on idiotic God question from FB - maybe because God hasn't purchased a property from him (yet)   #GOPDebate,0,1.0,0.0,507
416,"....and the mention spin-man perpetuates the establishment narrative.
#GOPDebate #KellyFailed #FrankLuntz 

url",0,0.6629,0.3371,508
417,Solution to everything = war. #GOPDebates,0,1.0,0.0,509
418,"One thing in the debate was evident, apart from Trump, Rand Paul is the most absurd choice for a candidate. #GOPDebate",0,1.0,0.0,510
419,RT mention Number 1 Union Buster and ememy of working folks everywhere #GopDebates url,0,0.7083,0.2917,511
420,RT mention The 27 Most Epic Tweets That Completely Summarize Last NightUas #GOPDebate url url,0,0.6737,0.32630000000000003,513
421,"RT mention Hey Mike Huckabee, Leave Prostitutes alone, you are one also... #GopDebates",0,1.0,0.0,514
422,"If mention is complaining about hard questions from a ""bimbo"" like mention how is he to lead America? #GOPDebate",0,0.6344,0.3656,515
423,RT mention Damn freeloading pimps! #GOPDebates,0,1.0,0.0,516
424,mention mention Wow. Amazing country we live in where being rude/unprofessional elicits praise #GOPDebate #Trump2016 #Trump,0,0.6463,0.3537,518
425,RT mention I Would Like To Thank All #GOPDebate Candydates Tonight For Proving Why NO ONE Should Ever Vote mention Again #tcot url,0,1.0,0.0,520
426,RT mention You hate the concept of abortion? Great! Let's provide contraception and healthcare and education. #GOPDebate,0,1.0,0.0,522
427,RT mention When are they going to have the swimsuit competition? #GOPDebate,0,1.0,0.0,523
428,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6932,0.3068,524
429,"RT mention Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebatU_",0,0.6742,0.3258,525
430,But can fetuses vote? #GOPDebates,0,0.6279,0.3721,526
431,RT mention The perfect remedy for a #GOPDebate hangover is to #FF mention mention mention  mention  mention mention,0,0.6703,0.3297,527
432,RT mention Trump knows the the nation needs someone like him who knows how to file for bankruptcy. #GOPDebate,0,0.7,0.30000000000000004,528
433,"RT mention Hopped on FB, and saw my friends recap of the #GOPDebate ... She wins. url",0,0.7021,0.29790000000000005,530
434,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,531
435,"RT mention I might be ambivalent about the current Democratic candidates, but I sure as hell am not ambivalent about voting for a DemU_",0,1.0,0.0,532
436,RT mention Over 90% of Americans want lawmakers to close background check loopholes for gun sales. Do #GOPDebate candidates agree? U_,0,0.6923,0.3077,533
437,The GOP not supporting the Iran deal is scary...and they are spreading misinformation; just lets us know they want a war. #GOPDebates,0,0.6277,0.3723,535
438,RT mention mention is horrible. Seriously. I hate mention more than any liberal alive today. #GOPDebate,0,0.6526,0.34740000000000004,536
439,RT mention I will never understand why rich white men think they can tell women what they can/can't do with their bodies #GOPDebateU_,0,1.0,0.0,537
440,"RT mention Dear Jeb Bush, Your Record, Sir is clear, you are a fucking ememy of the voting public... PERIOD. #GopDebates",0,1.0,0.0,538
441,We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6644,0.3356,539
442,"Carson playing the Booker T. Washington card and preaching ""colorblindness""... #GOPDebates #trdebates",0,1.0,0.0,540
443,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,541
444,RT mention Pres Obama has more brains in his little toe than all you totally fucking idiots have in your whole families combined U_,0,1.0,0.0,542
445,#gopdebate Made for great TV. If I was a Repub I'd want Kasich/Rubio (or Fiorina) but I'm not so I don't.,0,0.6824,0.3176,543
446,"RT mention #LatinosListen #GOPDebates
What is wrong with this picture? One A/A man. And no women. We make up 52% of population. htU_",0,0.6629999999999999,0.3370000000000001,545
447,RT mention Huckabee tax plan gonna make it hard out here for the pimps. And the hos. And the drug dealers. #GOPDebates,0,1.0,0.0,546
448,Received a call from mention begging me to watch #GOPDebate & judge him over performance he put in.,0,0.7004,0.2996,549
449,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,551
450,RT mention If I tap my heels together 3 times will Donald Trump go away forever? #BigBeautifulDoor #GOPDebate url,0,1.0,0.0,552
451,Scott Walker chooses killing mother rather than aborting unborn embryo. This is reason other countries give us that funny look #GOPDebate,0,1.0,0.0,553
452,"the #GOPDebate made it clear that they are pro-birth, not pro-life",0,0.6673,0.3327,554
453,#GOPDebate pre R vs W visited friends in hospital after home abortions young pale rendered infertile will not forget url,0,0.6705,0.3295,555
454,RT mention Huckabee. #GOPDebates url,0,0.6566,0.34340000000000004,556
455,"RT mention I don't recognize all of these candidates 

#GOPDebate url",0,0.6562,0.3438,557
456,My mom just texted me black lives don't matter and neither does Black Republican lives #GOPDebates,0,1.0,0.0,558
457,mention she made a fool out of herself. mention lost a lot of respect from many #GOPDebate,0,1.0,0.0,559
458,RT mention Huckabee looks like one of those Muppets up in the balcony. His name even sounds like one. #GOPDebates,0,0.6344,0.3656,560
459,RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,0.6458,0.3542,561
460,The fact that several #GOPDebate-rs admit a voice in their head told them to run underscores the need for a mental health system overhaul.,0,1.0,0.0,563
461,"RT mention Huckabee says a fetus has constitutional rights and yet doesn't have a social security number, much like illegals.
#GOPDebU_",0,0.6841,0.3159,564
462,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6322,0.3678,569
463,If you can't put Donald Trump in his place you don't deserve to be POTUS mention #GOPDebate,0,0.6629,0.3371,570
464,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,571
465,RT mention Still waiting. Will Fox ask if it's appropriate for billionaires to buy elections? #DebateWithBernie #GOPDebate,0,1.0,0.0,572
466,I AM DEAD -- #GOPDebate Trump at the Roxbury url,0,0.6304,0.3696,575
467,"RT mention If Walker, Paul or Huckabee had to meet with Putin or command our armies they'd shit their pants. Not president material. U_",0,1.0,0.0,576
468,"It was hard to take mention serious during last night's #gopdebate when her faux eyelashes kept distracting me.  Why, Megyn, why?",0,1.0,0.0,577
469,RT mention [Helen Lovejoy voice] WON'T SOMEBODY PLEASE THINK OF THE CHRISTIANS? #GOPDebate,0,1.0,0.0,579
470,RT mention Rand don't call yourself a Reagan conservative let's just remember how many times he raised taxes #GOPDebate,0,0.6667,0.33330000000000004,580
471,"Here's what I know for sure about the #GOPDebate @ 5 & 9, there were 16 people on stage that I am not voting for. #Outnumbered",0,1.0,0.0,582
472,RT mention Life begins after this debate ends. #GOPDebates,0,1.0,0.0,583
473,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,584
474,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,585
475,"RT mention ""We have the military for a reason. To fuck shit up!!!"" #GOPDebate",0,0.6667,0.33330000000000004,586
476,Neither mention nor mention defend #immigrants at #GOPDebate -#TNTVote #AINF #tlot #p2 #Latism #Florida #Miami url,0,0.6526,0.34740000000000004,588
477,RT mention You're behaving like a dumb #Feminist when you blame Misogyny for person's  response to your unwarranted attacks. #GOPDebaU_,0,0.6854,0.3146,589
478,"mention arrogance at the #GOPDebate: ""IUave used the laws of the country to my advantage."" #NotThatGuy url",0,0.6653,0.3347,590
479,"mention says he won't be ""bought and sold,"" but he will surrender to terrorists. #GOPDebate #tcot #paulforterror",0,0.6667,0.33330000000000004,591
480,OhU_ I understand now. The movie UIIdiocracyU is actually a documentary.  #GOPDebate,0,1.0,0.0,592
481,"RT mention #GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen url",0,1.0,0.0,593
482,"RT mention There's a difference between not being politically correct and being a massive jerk, Mr. Trump #GOPDebate",0,1.0,0.0,594
483,RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,1.0,0.0,596
484,RT mention Pretty sure Republicans consider Straight Outta Compton to be a horror movie #GOPDebate #DebateWithBernie,0,0.6725,0.3275,597
485,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,598
486,Rand Paul is Christie's jealous boyfriend. 'You can go hug him if you want' lol #GOPDebates #FoxDebate #GOPTBT,0,1.0,0.0,599
487,"Cancel the primaries. Fox Party set up & anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe url",0,0.6455,0.35450000000000004,600
488,RT mention Rand Paul went to #Ferguson...and #Baltimore?? Which Riot shield were you holding bruh?! #GOPDebate,0,0.6818,0.31820000000000004,601
489,"#GOPDebate why do politicians stick to the same old topics, pro-life, pro-choice? gay marriage. Let it go..These are personal choices!",0,0.6667,0.33330000000000004,602
490,"RT mention Trump claimed last night that he's given most of his opponents money. Actually, just one. #GOPDebate url",0,1.0,0.0,603
491,"RT mention I was wondering how they were going to fit everyone in, but the set up looks great. #GOPDebate url",0,0.6742,0.3258,604
492,Just finished listening to the #GOPdebate; small glimmers of sanity in a heap of talking points and rhetoric. url,0,0.6632,0.3368,605
493,This guy-#Walker speaks like he has a stick up his ass. #GOPDebates,0,1.0,0.0,606
494,"RT mention It is very disappointing that Fox News is not conducting a ""Fair & Balanced"" Debate. _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,607
495,RT mention They're like a Ronald Reagan cargo cult. #GOPDebate,0,1.0,0.0,608
496,RT mention #True Number of #Walker16 aides convicted of felonies higher than number of WI Voter Impersonation cases in past 30 yrs #wiunU_,0,0.6602,0.3398,609
497,RT mention He mentioned Schiavo there. They crucified him for that and rightly so. #GOPDebate,0,0.6466,0.35340000000000005,610
498,No I think his number will go down after this. #Trump #GOPDebates  url,0,1.0,0.0,611
499,RT mention .mention Megyn Candy Crowley Kelly. Enough said. #kellyfile #FoxNews #GOPDebate .mention,0,0.6615,0.3385,612
500,"Donald #Trump: great television, horrible statesmanship. mention #GOPDebate And don't call me a ""hater"" because I am not. #Sad",0,0.6843,0.3157,613
501,"RT mention Megan: you've called women fat pigs, etc.
#GOP audience: ha ha ha.
WTF? What is wrong with these people? #GOPDebate",0,1.0,0.0,614
502,".mention Huckabee's right, which is why he can't be CinC. His site has MLK praying with Jefferson and Lincoln. No car keys for him! #GOPDebate",0,0.6383,0.3617,616
503,RT mention Can someone send this to #GOPDebates #BlackLivesMatter url,0,0.6882,0.3118,617
504,can't believe that actually happened last night (the #GOPDebate),0,1.0,0.0,618
505,"RT mention What did the #GOPDebate teach us about a future President Trump?  America probably wonUat be safe, except if weUare attacked U_",0,1.0,0.0,620
506,"Hilarity aside, the #GOPDebates make me weep for #Vaginas nationwide.",0,1.0,0.0,621
507,"I can't stand hearing politicians evade questions and use the question asked to, instead, give their spiel. #gopdebate",0,1.0,0.0,622
508,RT mention I liked her and was happy when I heard she was going to be the moderator. Not anymore. #GOPDebate mention  url,0,0.6761,0.3239,623
509,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,624
510,".mention mention
FOX/GOP Party's Hunger Games- Demagog Food-fighter mention
#GOPDebate #morningjoe url",0,1.0,0.0,625
511,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,626
512,"RT mention .mention is like, ""10 candidates stand before me..."" #GOPDebate url",0,0.6705,0.3295,627
513,"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",0,0.6920000000000001,0.30799999999999994,629
514,RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,1.0,0.0,630
515,"RT mention ""The purpose of the military is to kill people and break things."" Huckabee just said that. And he's being violently traU_",0,1.0,0.0,631
516,RT mention mention Conservatives drag their knocked up daughters for an abortion &go right back to protesting against pp the next U_,0,1.0,0.0,632
517,"Any opinions on the real issues. Guess not. If I wasn't laughing so hard, I'd be crying. #GOPDebate #DebateWithBernie url",0,1.0,0.0,633
518,"""The Democrats can't even find one."" Marco Rubio #GOPDebates #Hillary2015 #BernieRocks",0,0.6629,0.3371,634
519,"Cancel the primaries. Fox Party set up & anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe url",0,1.0,0.0,635
520,"RT mention Jebby talking changing tax code to fix ""job killers"".  Is that Jebspeak for give corporations more tax breaks?   #GOPDebates",0,1.0,0.0,636
521,"I just to say this #GOPDebates #DonaldTrump is like a bully on a playground, all talk! We know what's wrong, #howdowefixit",0,1.0,0.0,637
522,RT mention only complaint with the political culture of the present: the politics. The culture. And the present. #GOPDebate,0,0.6819,0.31810000000000005,639
523,"Trump sez- Four, FOUR times I've taken advantage of the law, and as your prez, I'd be honored to do it again. #GOPDebates",0,0.6489,0.3511,640
524,Donald Trump is mention best character ever. #GOPDebates,0,0.6859999999999999,0.3140000000000001,642
525,"RT mention ""The purpose of the military is to kill people and break things."" - Seems like this would be really insulting to thoseU_",0,0.6966,0.3034,643
526,#GOPDebate Searched online. I just find crap raving about the debate and FoxNews. How many questions did each get? Or time per? #tcot Thks!,0,0.6852,0.3148,644
527,Trump would put the POS in POTUS #GOPDebate #scary #ReallyAmerica,0,1.0,0.0,645
528,RT mention .mention Just got his ass served to him by mention _Ua14_Uau #GOPDebates  #GOPDebates,0,0.6675,0.3325,649
529,"All of the #GOP  candidates were asked to describe #HillaryClinton  in 2 words. 
Only 1 of them could count to 2.
#GOPDebates",0,0.6744,0.3256,650
530,"""The military is not a social experiment."" mention Does that include women too? You have no idea. #gopdebates",0,0.6739,0.32609999999999995,652
531,RT mention They literally just asked the candidates if God has spoken to them. This is a farce. #GOPDebate,0,1.0,0.0,657
532,RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,0.6935,0.3065,658
533,mention Stop whining about Trumps comment to you... You obviously set out to attack him & got a little back. Deal with it! #GOPDebates,0,0.6703,0.3297,659
534,"RT mention Reading #GOPDebate tweets, Id have more faith in Twitter friends running the country than any of those selects #twitternatU_",0,1.0,0.0,661
535,"RT mention Rubio and Bush are a threat to this country, _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,662
536,Treating women like human beings isn't political correctness. #GOPDebate,0,0.6776,0.3224,663
537,RT mention People who five minutes ago were advocating for more violence in the Middle East now straight-faced defend the sanctitU_,0,1.0,0.0,664
538,RT mention The one thing I've learned here is Donald Trump's co-stars on his new reality show don't seem to like him very much. #U_,0,0.6595,0.3405,665
539,"RT mention As person who grew up poor, I can tell you: no one is more brutal than poor ppl who make it & think success makes them betterU_",0,0.6163,0.3837,668
540,RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,0.6819,0.31810000000000005,669
541,RT mention .mention trying 2show up mention w mention Trying 2take him down. Trying 2destroy him. Not happening. #KellyU_,0,0.7039,0.29610000000000003,670
542,"Ben Carson is saying military didnt hv capability to strike Assad. Goodbye, dude. Youre nuts. #gopdebates #FoxDebate",0,1.0,0.0,671
543,Fox Ignoring Dr. Carson is a HUGE mistake! Lots of criticism coming tomorrow! #GOPDebates,0,1.0,0.0,672
544,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6364,0.3636,673
545,RT mention The #Democrat Party: Sixth Graders with a Twitter Account. #GOPDebate #Republicans #TCOT url url,0,1.0,0.0,674
546,RT mention Pres Obama has more brains in his little toe than all you totally fucking idiots have in your whole families combined U_,0,0.6829999999999999,0.3170000000000001,675
547,"RT mention It is very disappointing that Fox News is not conducting a ""Fair & Balanced"" Debate. _Ua14_Uau #GOPDebate  #GOPDebates",0,0.6742,0.3258,676
548,"If your sole takeaway from the #GOPDebate is ""they're dumb,"" then you're no better than you think they are.",0,0.6632,0.3368,677
549,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,678
550,Trump is overrated and angry. mention was surprisingly good. #FuckTrump #GOPDebate  url,0,1.0,0.0,679
551,"RT mention Oh boy: ""social issues"" = GOP code for who can control women's bodies & sexuality the most. Hold on tight, TwitterLand  #U_",0,0.6444,0.3556,680
552,mention total failure #GOPDebate canceled fox news on my cable. Done url,0,0.6277,0.3723,681
553,Just tellin' it like it is. No wonder everyone is out to get him. #GOPDebate #TCOT url,0,0.6491,0.3509,682
554,RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,683
555,"""The purpose of the military is to kill people and break things."" - #MikeHuckabee  #GOPdebates",0,0.6506,0.34940000000000004,684
556,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,686
557,"Sure, Marco Rubio, let's give ALL businesses more tax breaks.  Put more stress on the backs of the middle class and the poor.  #GOPDebates",0,1.0,0.0,687
558,"RT mention QTNA: What is a ""Hang-'em-by-the-neck Conservative"" & what other kinds are there? #GOPDebate #KKKorGOP url",0,0.6889,0.31110000000000004,688
559,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,691
560,RT mention What I learned last night... #MegynKelly should not be moderating debates. Came off as snarky and biased. #GOPDebate,0,1.0,0.0,692
561,RT mention Tonight we learned that mention thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0,1.0,0.0,694
562,RT mention Tonight we learned that mention thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0,1.0,0.0,695
563,*pimps* #gopdebates,0,0.6778,0.32220000000000004,696
564,RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,0.6932,0.3068,697
565,"RT mention Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebatU_",0,0.655,0.345,698
566,"RT mention Dear fox news moderator, you forgot to say chinese hacking started under the Bush Admin... #GopDebates",0,1.0,0.0,701
567,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,702
568,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,703
569,"RT mention Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoliU_",0,1.0,0.0,704
570,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,706
571,"#GOPDebate Results:
Fox Cancellations? url",0,0.6501,0.3499,708
572,"RT mention mention mention dispelled the fact that she's an objective moderator. I love her show, but her moderating, not so muchU_",0,0.6842,0.3158,711
573,"RT mention Politicians call it UIimmigration reformU because they donUat want to call it what it is UO making illegal immigration, legal!
#U_",0,0.7033,0.2967,712
574,"Oh, one more thing. Did anyone hear anything about affordable child care for working families last night in the #GOPDebate ? I didn't.",0,1.0,0.0,713
575,RT mention mention #GOPDebate You should have been objective your bias got in the way I can only wonder who's agenda you were carrU_,0,0.6667,0.33330000000000004,714
576,RT mention I need to order another green apple martini to process what the hell just happened. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6708,0.32920000000000005,716
