,text,crowd_label,conf0,conf1,itemID
566,"RT mention Hey mention ! How absolutely fearful are you of mention ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebatU_",0,0.6679,0.33209999999999995,4473
567,"RT mention Retweeted Amy Mek (mention

Conservatives are a people without a Network! 

#GOPDebate mention",0,0.6774,0.3226,5726
568,Yes Marco Rubio Actually Said The Iraq Invasion 'Was Not A Mistake' url #GOPDebate url,0,0.6848,0.31520000000000004,2311
569,RT mention #WishfulThinking! #GOPDebate showed quite plainly how NOT prepared any of those men (+1 woman) are 2 lead nation. url,0,0.9637,0.0363,200
570,"mention mention Megyn is definitely not a bimbo, but she was not up to mention standards last night #GOPDebate",0,1.0,0.0,3948
571,"RT mention How mention and I are dealing with the #GOPDebate _Ua these are the republicans, America url",0,1.0,0.0,1067
572,"RT mention ""If guns don't kill people why are they strickly forbidden anywhere near #GOPdebate?""

#DebateQuestionsWeWantToHear url",0,0.6404,0.35960000000000003,5515
573,Had the weirdest/scariest dream last night... thinking the #GOPDebate messed with my subconscious,0,1.0,0.0,2116
574,"RT mention Three stats you didnUat hear in #GOPdebate.

Since 2009U_

aaaEU.S. has gained 8.1 million jobs
aaaEUnemployment rate  O 68%
aaaEUninsU_",0,0.6629,0.3371,1330
575,"""mention I can't remember any of their names esp since they're 90% white men with orange foundation #GOPDebate"" dying",0,0.7034,0.2966,2876
576,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,0.6471,0.3529,4620
577,RT mention How dare the candidates not elaborate on complex policy specifics in a debate which limited responses with an NCAA shoU_,0,1.0,0.0,1337
578,I... Did last night happen? #GOPDebate,0,0.6818,0.31820000000000004,1574
579,"RT mention Republican audience loudly cheering inhumanity, warmongering, lies and racism with wild abandon. So yeah, nothing new. #GOPU_",0,1.0,0.0,1744
580,"RT mention I took advantage of the law, so has everyone else. I deserve to be president. 

NO YOU DO NOT. #GOPDebateS",0,1.0,0.0,2281
581,"RT mention mention won both debates and then tingled on Chris Matthews 

#GOPDebate",0,0.6194,0.3806000000000001,3998
582,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,0.6596,0.34040000000000004,3642
583,"RT mention Scott Walker: Don't do business with Iran, just the crooked Koch Brothers... Way to go Dickhead Walker #GopDebates",0,1.0,0.0,4639
584,RT mention After mention hugged Obama he doesn't deserve to be on the stage tonight. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,4558
585,I feel bad for Rand Paul. He lost his cool from the opening question and hasn't recovered #FoxNews #GOPDebates,0,0.6445,0.35550000000000004,3797
586,I'm eating lunch out and these two old ladies discussing the #GOPDebate is giving me life. They shading shit outta Christie and Trump.,0,0.6383,0.3617,5584
587,The morning Joe crowd is giving Fiorina a false sense of intelligence. She is Sarah Palin with lighter hair #gopdebates,0,0.6517,0.34830000000000005,3007
588,RT mention Debbie Blocks Tweeter Who Questioned Dem Debate Schedule  url #GOPDebate mention url,0,0.6729,0.32709999999999995,4837
589,FORWARD_future: RT 1Marchella: This is straight up #fascism. #GOPdebate url url,0,0.6737,0.32630000000000003,740
590,"Fox News keeps hammering, according to plan, how great Carly Fiorina was last nightUObut I don't remember a word she said. #GOPDebate",0,0.6859999999999999,0.3140000000000001,3870
591,RT mention Not to be funny but I think I may tap out of the #GOPdebate now. Not one of these dudes should do any of our Foreign Policy.U_,0,1.0,0.0,2539
592,mention address #PlannedParenthood and the butcher of babies for profit! #GOPDebate #GOPDebates,0,1.0,0.0,1360
593,Asking about abortion - where are the women? Asking about the military - where are the veterans? #GOPDebates,0,1.0,0.0,5424
594,I wish I could bitch slap shit out a Donald Trump him and Ted Cruz.And some other candidates were annoying.#GOPDebate,0,1.0,0.0,92
595,What a circus that was! #GOPDebate  url,0,0.6111,0.3889,4298
596,RT mention Scott Walker & Droopy Dog... definitely related. #GOPDebate url,0,1.0,0.0,2738
597,RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,0.684,0.31599999999999995,2251
598,RT mention Putting illegals pimps and prostitutes in one category.....how ignorant and stupid Huckabee #GOPDebate #Republicandebate,0,0.6421,0.3579,5573
599,Rand Paul is out b/c America does not need an isolationist as President & he seemed a little bit negative toward Israel #GOPDebate #RSG15,0,0.6784,0.3216,5123
600,"RT mention I just want to see a #GOPDebate where ""God"", ""American Dream"", and ""Ronald Reagan"" don't count as actual arguments.",0,0.6531,0.3469,2079
601,"mention thank you for your courage, coverage & sacrifice. You saved me from a dreadful evening. #GOPDebates",0,0.6364,0.3636,1081
602,"RT mention We should rename Fox News to ""The John McCain Network"". #GOPDebate",0,0.6905,0.3095,2951
603,RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,0.6559,0.3441,76
604,Let's talk about how big my company is and how many employers I have. mention #GOPDebates,0,0.6889,0.31110000000000004,3959
605,RT mention Tonight we learned that mention thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0,1.0,0.0,5186
606,RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,0.6429,0.3571,1461
607,".mention
Cancel primaries. Fox Party set up & anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe url",0,1.0,0.0,1945
608,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,2095
609,The #GOPDebate is actually terrifying. These are real people that could have real power and are bonafide racists and sexists.,0,1.0,0.0,4207
610,"RT mention The ignorance, stupidity, bigotry & misogyny on the Fox hosted #GOPDebate last night was laughable,disgusting & frightU_",0,1.0,0.0,73
611,That 'God talks to me' part at the end... Milk out of my nose #GOPDebate #notfromUS,0,0.6118,0.3882,791
612,"RT mention ""We have to make our country great again and I will do that!"" Donald Trump, who still can't quite explain HOW. #gopdebate",0,1.0,0.0,2400
613,"RT mention .mention is talking about Hyundais, mention about Buicks. I'll vote for whoever mentions a Four Door Aventador.U_",0,1.0,0.0,1993
614,The Last 15 min of the #GOPDebate was #insane #god was invoked so many times it reminded me of #ISIS #liberal #Secularism #equalityforall,0,1.0,0.0,4767
615,RT mention Fact: Americans are in more danger from the threat of white men domestically than ISIS internationally. #GOPDebate,0,0.6897,0.3103,1048
616,mention - keep giving him the mike _UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UO_UOand he may blow himself right off the stage... #GOPDebates _UOU,0,1.0,0.0,5311
617,RT mention I need to order another green apple martini to process what the hell just happened. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,995
618,RT mention Did Trump just admit he gives money in return for business favors? #CitizensUnited #SCOTUS #gopdebates,0,1.0,0.0,435
619,"I guess they'll say the winner is Trump, because you know Trump is like the card games where something trumps another.  #GOPDebates",0,1.0,0.0,3869
620,RT mention A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0,0.6767,0.32330000000000003,1197
621,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6627,0.33730000000000004,932
622,"The only good news out of #GOPDebacle/#GOPDebate is, hopefully it's the beginning of the end of mention and ""Dr"" mention",0,0.6941,0.30589999999999995,6191
623,How many times has Trump declared bankruptcy? #SeriousQuestion #GOPDebates,0,0.6669,0.33309999999999995,1477
624,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,2491
625,"RT mention I'd pay some serious $$$ to watch someone grill these 2 egomaniacal bullies in an interview. 

#GOPDebate #KellyFile url",0,1.0,0.0,5411
626,RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,1.0,0.0,4545
627,RT mention Huckabee. #GOPDebates url,0,1.0,0.0,2445
628,I presume Megyn Kelly spent all night rolling her eyes to make up for all the times she couldn't during #GOPDebate.,0,0.6966,0.3034,3569
629,Ignore the fact that our Allies negotiated the Iran deal with us. Why not just bomb them?  #GOPDebates,0,1.0,0.0,5041
630,"RT mention Oh boy: ""social issues"" = GOP code for who can control women's bodies & sexuality the most. Hold on tight, TwitterLand  #U_",0,0.6702,0.3298,931
631,RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,0.6608,0.33919999999999995,2853
632,RT mention Let me help mention they wanted proof from Trump RE: Illegal Mexican Criminals #GOPDebate url url,0,1.0,0.0,6110
633,mention The U.S. Can't afford to file bankruptcy. #GOPDebates #StandWithRand,0,0.6383,0.3617,5419
634,"What a slip up, Walker - ""his faith"" not ""my faith"" #GOPDebates",0,1.0,0.0,1941
635,"Very important topics like #votingrights, #climatechange, & #gunviolence werent mentioned in #GOPDebate. url",0,1.0,0.0,5415
636,"Reality is, Pat! mention would have been booed off the stage last night. #GOPDebate #cuckservatives",0,1.0,0.0,2499
637,"RT mention Didn't Nostradamus predict the ""village idiot"" would rule the world? What if... what if it wasn't Bush after all?
#GOPU_",0,1.0,0.0,3564
638,Damn freeloading pimps! #GOPDebates,0,1.0,0.0,1171
639,"RT mention It is very disappointing that Fox News is not conducting a ""Fair & Balanced"" Debate. _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,5929
640,RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,0.6591,0.3409,5428
641,#GOPDebate Donald Trump hates Mexicans? url,0,0.6804,0.3196,5527
642,"RT mention It is very disappointing that Fox News is not conducting a ""Fair & Balanced"" Debate. _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,5203
643,"All of the #GOP  candidates were asked to describe #HillaryClinton  in 2 words. 
Only 1 of them could count to 2.
#GOPDebates",0,0.6744,0.3256,650
644,mention mention I think mention was vicious and very unprofessional last night. She lost me also. #GOPDebates #PJNET,0,1.0,0.0,5294
645,"A debate moderator's job is to ask tough questions, NOT to attack the candidates then play the victim. mention mention #GOPDebate",0,1.0,0.0,772
646,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,1780
647,"RT mention Oh boy: ""social issues"" = GOP code for who can control women's bodies & sexuality the most. Hold on tight, TwitterLand  #U_",0,0.6815,0.3185,2234
648,"My only #GOPdebate comment: They're unanimous re: defunding women's health care, &  killing Iran nuclear deal - prefer a military solution.",0,0.6452,0.3548,5941
649,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,2026
650,RT mention After mention hugged Obama he doesn't deserve to be on the stage tonight. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,2149
651,"RT mention mention MostStupidQ #GOPDebate 11 M+ illegals in this country & Chris Wallace asks Trump for ""proof"" that they're crossinU_",0,0.6404,0.35960000000000003,4543
652,How about we have them give the rest of the candidates Taboo Buzzers to use when Trump speaks?! LOL #GOPDebates,0,1.0,0.0,6071
653,"RT mention ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0,0.6629,0.3371,3427
654,RT mention Huckabee. #GOPDebates url,0,0.68,0.31999999999999995,1432
655,"RT mention Hillary got 19 mentions at the #GOPDebate and the middle class got 2. Really, what would they talk about if not her?",0,1.0,0.0,1572
656,RT mention I wish someone would ask Ben Carson if he thinks black lives matter. (I guarantee he would answer that all lives matter.) #GU_,0,0.6596,0.34040000000000004,1065
657,"Chris Christie LIES:He was NOT appointed as a U.S. Attorney on the day b4 9/11 attacks. url 
#GOPDebate",0,0.7089,0.2911,381
658,RT mention Have they only asked #TedCruz two questions? #GOPDebates,0,1.0,0.0,1071
659,"RT mention All I learned from the #GOPDebate is that everybody grew up poor, they're all sassy, and they don't know how to answer a quesU_",0,1.0,0.0,1532
660,"RT mention #GOPDebate
Republican candidates, get your own identities. Complaining in Cleveland is LeBron's thing.",0,1.0,0.0,1901
661,RT mention You screwed Atlantic City more ways than the Kama Sutra with Trump Taj Mahal. #GOPDebates,0,0.6526,0.34740000000000004,4693
662,"RT mention Thanks mention for holding the #GOPDebates Now millions of people KNOW you're no better or balanced then MSN, ABC, CBS... #U_",0,0.6629999999999999,0.3370000000000001,2773
663,mention  was a fail if u think he helped himself pls give me a cable show #gopdebates,0,0.6667,0.33330000000000004,3412
664,#GOPDebate #MegynKelly is a talking head like the rest of them There were wonderful intelligent candidates we ought to be discussing instead,0,1.0,0.0,3511
665,So does Trump have any substantive policies or...? #GOPdebates,0,0.6915,0.3085,1362
666,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,4067
667,"Last night's #GOPDebate felt like a Stefon sketch. ""New York's hottest nightclub is 'In Florida They Call Me Jeb...'"" url",0,0.6941,0.30589999999999995,2675
668,#GOPDebates ENOUGH TRUMP MORE mention mention #cruzcontrol2016,0,0.6553,0.3447,3949
669,Did they... did they just say God would be there after the break? #GOPDebates,0,0.6632,0.3368,49
670,"RT mention Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoliU_",0,1.0,0.0,274
671,"Despite what mention and mention think, this is not a person #PlannedParenthood #abortion #GOPDebate url",0,0.6606,0.33940000000000003,4629
672,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,5394
673,"RT mention ""Our leaders are stupid! Our politicians are stupid! Well, it's a popular message. Even I liked it. #GOPDebate",0,1.0,0.0,4932
674,"Wait, is God coming to the #GOPDebates ?",0,0.6882,0.3118,5332
675,Heaven help us if this is our new pres. #GOPDebate #Bernie2016 url,0,1.0,0.0,1750
676,"RT mention I can barely stay awake watching this thing, but I don't want to miss the Rose Ceremony. #GOPdebates url",0,0.6842,0.3158,4345
677,"RT mention .mention Real Record On Taxes & Jobs In Wisconsin >>>url
#StandWithRand #GOPDebate url",0,0.6477,0.35229999999999995,4898
678,RT mention I need to order another green apple martini to process what the hell just happened. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6628,0.3372000000000001,3208
679,#GOPDebates I'm all for a fair tax but your argument is a little soft #Huckabee,0,1.0,0.0,3410
680,RT mention I'm just waiting for them all to accidentally eat each other #GOPDebates,0,0.6695,0.3305,4609
681,RT mention No GOP POTUS will succeed if the bills that reach his or her desk are watered-down nonsense. #FireBoehner #MakeDCListen #OU_,0,1.0,0.0,5122
682,RT mention Unborn can't yet speak but have more rights #GOPDebates,0,0.7011,0.29890000000000005,5720
683,"RT mention #GOPDebates misogyny no surprise considering 10 men on a stage, pontificating about our bodies #WhereRWomen url",0,1.0,0.0,593
684,RT mention The only doctor worse than Ben Carson is Bill Cosby. #GOPdebate,0,1.0,0.0,1127
685,"RT mention -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",0,0.6739,0.32609999999999995,1363
686,"Fox News cites itself as a news source in the #GOPDebates. Athena help you, candidates, in giving a fact-based answer.",0,1.0,0.0,2175
687,RT mention I think after the #GOPDebate  last night it's official. Our election process has officially become a reality show! Trump/KarU_,0,1.0,0.0,3985
688,That moment you realize you're watching Fox News and your not in handcuffs. #GOPDebates url,0,1.0,0.0,4623
689,"mention won, mention mention Chris 'goofy glasses' Wallace lost favor. #GOPDebates",0,0.6071,0.3929,4962
690,"RT mention So smart of Kasich to say, essentially, ""I hear the concerns of Trump voters except that I'm sane"" #GOPDebates",0,0.7093,0.2907,2020
691,RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,0.6556,0.34440000000000004,4457
692,RT mention A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0,1.0,0.0,2154
693,RT mention srry rather not have decisions over my body being made by men that can't count to two #GOPDebate  url,0,1.0,0.0,6165
694,RT mention Why be politically correct when you can be politically factually wrong about everything known to science? #GOPDebate,0,1.0,0.0,1555
695,RT mention I'm just waiting for them all to accidentally eat each other #GOPDebates,0,1.0,0.0,3130
696,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,0.6853,0.3147,2863
697,RT mention mention mention mention WAS THE WORST! I didn't appreciate the theatrics - that's all they were about! #GOPDebaU_,0,1.0,0.0,3203
698,"""I will defund Planned Parenthood!"" because fuck reproductive health amirite??? LESS SEX ED! MORE BABIES! #GOPdebate",0,1.0,0.0,6128
699,"Fox News was second rate last night. ""Fair and Balanced"" needs to be replaced with ""Agendas and Pandering"" Terrible job Fox! #GOPDebate",0,1.0,0.0,3833
700,American voters deserved better questions for mention during #GOPDebate mention knew better... #EPICFAIL url,0,0.6813,0.3187,5791
701,RT mention Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,0,0.6593,0.3407,2727
702,RT mention Donald Trump is mention best character ever. #GOPDebates,0,0.7174,0.2826,5259
703,Trump Donated to Hillary & supported Dems for YEARS-Now he says he's conservative & runs 3rd party?? NO SUPPORT #Tcot #GOPDebate #ccot,0,0.6434,0.35660000000000003,1930
704,Anyone who uses God's name for hate is a wolf in sheep's clothing. Matthew 23:1-15 #Cruz and #Huckabee are not men of God! #GOPDebates,0,1.0,0.0,5199
705,RT mention As a reminder. Less than 3 percent of what #PlannedParenthood does deals with abortions. But this debate won't tell you U_,0,1.0,0.0,5235
706,Like you could have told me that the #GOPDebate was hosted by mention and I would have totally believed it. #GOPClownCar,0,1.0,0.0,5007
707,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,2652
708,mention no one takes you seriously #GOPDebates,0,0.6932,0.3068,2054
709,mention mention Wow. Amazing country we live in where being rude/unprofessional elicits praise #GOPDebate #Trump2016 #Trump,0,0.6463,0.3537,518
710,"Trump wants a ""big beautiful door"" in a wall for immigration. This door is on his fly. #GOPDebate #Wives",0,0.7134,0.2866,1422
711,RT mention I will never understand why rich white men think they can tell women what they can/can't do with their bodies #GOPDebateU_,0,1.0,0.0,537
712,mention mention need to fix #GOPDebate system..all 10 candidates combined spoke for bit over 59 minutes!! So other half time was what?!?,0,0.6563,0.3437,2436
713,RT mention I still can't stop laughing about how Rand Paul freaked out because Chris Christie gave the black President a hug. #GOPDebaU_,0,1.0,0.0,4020
714,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,1232
715,The #GOPDebate in 6 seconds: url,0,0.6509,0.3491,2101
716,"RT mention Trump basically said, ""I bought them because they were for sale."" #BNRDebates #GOPDebate url",0,1.0,0.0,5337
717,Carly puts the boys to shame url #GOPDebate #SGP,0,0.6463,0.3537,1025
718,"RT mention #BATsAsk Where are your solutions? More tax cuts 4 rich? yawn. 
#GOPDebate 
mention 
#TBATs url",0,0.682,0.31799999999999995,283
719,"RT mention Surprise surprise, mention thinks #trans life is a ""social experiment"" #GOPDebate",0,0.6932,0.3068,4517
720,RT mention Scott Walker Lies: Says WI Budget Has $535M Surplus (Actually Has $1.76B Deficit) url #GOPDebate url,0,0.6395,0.3605,294
721,Dr. King says his dream became a nightmare... url  #JusticeOrElse #GOPDebate,0,0.6667,0.33330000000000004,4909
722,"RT mention This is why I don't watch Fox News, they're all assholes #GopDebates",0,1.0,0.0,5601
723,Military bluster at #GOPDebate was sickening. We wasted 1.1 trillion on Iraq War and spend 175m per F-35. We need to cut not militarize more,0,1.0,0.0,1321
724,"RT mention #WhereRWomen I'm in #Cairo, where I often rail vs misogyny in politics. And here are men, men, men #GOPDebates url",0,1.0,0.0,4933
725,"Ugh, every time the GOP invokes Reagan it means the Redline is on delayU_again #GOPDebates #ZombieReaganRises",0,1.0,0.0,3944
726,"My reaction to tonight's ""debates"": The beginning of the end for The Donald. url #GOPDebates #lvrj",0,1.0,0.0,4249
727,RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,1799
728,RT mention heres a photo of a puppy eating a shoe to take your mind off Mike Huckabee talking about a womans vagina #GOPDebate url,0,1.0,0.0,760
729,"That pose is SO awkward. Who in the hell did she work with?  She's stiff, not natural. Kinda like the #GOPDebate last night. mention",0,0.6742,0.3258,5249
730,RT mention mention mention mention mention AMEN! #Trump2016 #WakeUpAmerica #GOPDebate #tcot #stoprush url,0,0.6318,0.3682,204
731,Scott Walker's Abortion Ban Allows Rapist Father To Sue For Emotional Distress url #GOPDebate mention mention,0,0.6809,0.31910000000000005,2325
732,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6525,0.34750000000000003,2258
733,My take on Christie's performance at last night's #GOPDebate: he came off as irrelevant & peripheral #Rutgers mention #Princeton #NJDevils,0,1.0,0.0,4268
734,RT mention #GOPDebate - for people who were more mad at Obama saying 'we tortured some folks' than they were that we tortured some U_,0,1.0,0.0,5990
735,"And for the record, the #GOPDebate was NOT a debate.  It was Fox and the Koch bros interviewing each candidate.  It was a FARCE. Vote Bernie",0,1.0,0.0,5321
736,"RT mention Donald Trump will prove what some have known for years. The presidency can be purchased and democracy is an illusion.
U_",0,1.0,0.0,2221
737,RT kayleymelissa: #GOPDebate is like the trial from The Unbreakable Kimmy Schmidt and DonaU_ url url,0,0.6734,0.3266,3337
738,RT mention New Jersey's credit rating has been downgraded 9 times since Chris Christie became Governor. url #GOPDebaU_,0,1.0,0.0,2870
739,KASICH'S DAD WAS A MAILMAN BUT HE HATES UNIONS. Which have protected letter carriers for decades. #gopdebates,0,0.6429,0.3571,2838
740,RT mention Rand Paul went to #Ferguson...and #Baltimore?? Which Riot shield were you holding bruh?! #GOPDebate,0,0.6818,0.31820000000000004,601
741,"RT mention Hopped on FB, and saw my friends recap of the #GOPDebate ... She wins. url",0,0.7021,0.29790000000000005,530
742,"RT mention Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates",0,1.0,0.0,4310
743,"RT mention #GOPDebate Donald Trump says that he doesn't have time for political correctness. How does calling women ""fat pigs"" save him U_",0,1.0,0.0,5396
744,RT mention I'm really really really pissed off at FOX News for what they did to mention #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,2021
745,...But I don't take either party seriously. GOP and Dems are on the same racist team #GOPDebate,0,1.0,0.0,4503
746,"RT mention It is very disappointing that Fox News is not conducting a ""Fair & Balanced"" Debate. _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,1844
747,RT mention mention mention And you just proved mention point on bad journalists from the #GOPDebate can't evU_,0,1.0,0.0,5350
748,Fox moderators throw major shade at second-tier candidates. #GOPdebate url,0,1.0,0.0,4187
749,"RT mention SHAME ON Brett Baier, Chris Wallace, mention Today is the 50th anniversary of the Voting Rights Act and no questionU_",0,1.0,0.0,5829
750,RT mention After mention hugged Obama he doesn't deserve to be on the stage tonight. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,4895
751,Ah... I feel as if I'm going to be white shamed tomorrow. mention mention mention #GOPDebates,0,0.68,0.31999999999999995,3063
752,"RT mention #GOPDebate #RealLifeInTheUSA RT mention When white people say ""Homeland"" ... I get REALLY scared.",0,0.6882,0.3118,4018
753,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,4205
754,"RT mention I lived here in Florida for 8 years under Jeb w bush and I swear, no more... #GopDebates",0,1.0,0.0,1797
755,RT mention Stupid! Mexico smart. America stupid. Rosie O' is a pig. If it weren't for Trump I'd be sober now. Pass the tequila. #U_,0,0.6705,0.3295,159
756,"RT mention **DRUDGE POLL** Jeb Bush Confirmed as Pathetic, Near Last. #GOPDebate #tcot url",0,0.6333,0.3667,3097
757,"RT mention Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I U_",0,1.0,0.0,3728
758,Fact checking is always my favorite part of the debates! Do most presume politicians' words are truthful? Scary. #GOPDebate,0,0.6837,0.3163,4241
759,His supporters don't seem to care he's just as corrupt as the politicians he calls stupid. #GOPDebate  url,0,1.0,0.0,481
760,"RT mention GOP has 0 candidates who deleted 30,000 subpoenaed emails. #GOPDebate #ReadyForHillary",0,0.675,0.325,5715
761,"RT mention At this point, talking about 9/11 at #GOPDebates has gone on longer than ""Who is A?"" on Pretty Little Liars",0,1.0,0.0,167
762,RT mention Trump has Cam hands. #GOPDebates,0,0.6778,0.32220000000000004,3082
763,RT mention Huckabee. #GOPDebates url,0,0.6566,0.34340000000000004,556
764,"Donald Trump late-night angry-tweets Megyn Kelly, and it is epic url #GOPDebate",0,0.6923,0.3077,1558
765,"RT mention The #GOPDebate last night got me even more fired up about Bernie #FeelTheBern 
url",0,1.0,0.0,5251
766,People who say they are #prolife are usually anti-social programs... They know that a society is a group of people right?! #GOPDebates,0,0.6517,0.34830000000000005,6100
767,"RT mention ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0,0.6705,0.3295,2084
768,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,4871
769,Preview of Donald Trump tonight at the #GOPDebate (Vine by mention url,0,0.6842,0.3158,2318
770,"RT mention What a disaster mention was at the #GOPDebate 

Sad. 

One more reason not to watch mention",0,1.0,0.0,4931
771,ExposingTPGOP: The loudest messages from the #GOPdebate: #WarOnWomen is real & #GOPWantsWar with #Iran to impose AU_ url,0,0.6813,0.3187,4006
772,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6364,0.3636,673
773,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,0.6304,0.3696,1846
774,Only Merchants of Death could speak so callously! God Speed mention #GOPDebates  url,0,1.0,0.0,2938
775,"mention Then the mutants at the 
Democrat abortion fest will thrill you. #GOPDebate",0,1.0,0.0,103
776,RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,0.6383,0.3617,417
777,RT mention FOX News won't admit who the Republican leader is right now I mean mention only has a double-digit lead _Ua14_Uau #GOPDU_,0,0.6608,0.33919999999999995,1777
778,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,3181
779,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4860
780,mention & mention were professional & fair. mention & #ChrisWallace were neither. #GOPDebate #FoxDebateDisaster #TheFive,0,1.0,0.0,2356
781,"RT mention This is the saddest, most incomprehensible tweet I've ever seen... #GOPClownCar #GOPDebate  url",0,1.0,0.0,3791
782,"Government can fu*k up so bad that an event like #Benghazi unfolds, but let's make a big deal about Trump calling someone a dog. #GOPDebate",0,0.6372,0.3628,3913
783,RT mention I need to order another green apple martini to process what the hell just happened. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6556,0.34440000000000004,3001
784,Jeb Bush Outdone by Kasich (and everyone else) In First Republican Debate. #GOPdebate url,0,0.6742,0.3258,1004
785,mention Wondered same thing. And Trump did mention her firing in one of his recent diatribes. Surprised he didn't diss her @ #GOPDebate.,0,0.6742,0.3258,1936
786,RT mention You would never know mention  is the frontrunner from watching this debate. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4212
787,"An illegal alien can be deported 5 X, make it back into the country, kill an American woman, but Trump can't call someone a dog. #GOPDebate",0,0.6836,0.3164,5426
